"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Butler County, OH"	"39017"	66	366633	18.0
	"Clark County, OH"	"39023"	18	138778	13.0 (Unreliable)
	"Clermont County, OH"	"39025"	27	196512	13.7
	"Cuyahoga County, OH"	"39035"	139	1285082	10.8
	"Delaware County, OH"	"39041"	14	170676	8.2 (Unreliable)
	"Fairfield County, OH"	"39045"	13	145446	8.9 (Unreliable)
	"Franklin County, OH"	"39049"	132	1155408	11.4
	"Greene County, OH"	"39057"	20	161075	12.4
	"Hamilton County, OH"	"39061"	83	802149	10.3
	"Jefferson County, OH"	"39081"	22	69833	31.5
	"Lake County, OH"	"39085"	17	229954	7.4 (Unreliable)
	"Licking County, OH"	"39089"	12	165283	7.3 (Unreliable)
	"Lorain County, OH"	"39093"	27	300893	9.0
	"Lucas County, OH"	"39095"	40	442603	9.0
	"Mahoning County, OH"	"39099"	31	240050	12.9
	"Medina County, OH"	"39103"	14	171688	8.2 (Unreliable)
	"Montgomery County, OH"	"39113"	106	535294	19.8
	"Portage County, OH"	"39133"	10	161226	6.2 (Unreliable)
	"Richland County, OH"	"39139"	12	125308	9.6 (Unreliable)
	"Ross County, OH"	"39141"	20	77862	25.7
	"Scioto County, OH"	"39145"	20	79241	25.2
	"Stark County, OH"	"39151"	19	376210	5.1 (Unreliable)
	"Summit County, OH"	"39153"	45	542135	8.3
	"Trumbull County, OH"	"39155"	31	211290	14.7
	"Warren County, OH"	"39165"	27	211231	12.8
	"Wood County, OH"	"39173"	11	125384	8.8 (Unreliable)
	"Canadian County, OK"	"40017"	10	113186	8.8 (Unreliable)
	"Carter County, OK"	"40019"	11	47421	23.2 (Unreliable)
	"Cherokee County, OK"	"40021"	11	46492	23.7 (Unreliable)
	"Cleveland County, OK"	"40027"	48	251803	19.1
	"Comanche County, OK"	"40031"	12	119952	10.0 (Unreliable)
	"Creek County, OK"	"40037"	19	69535	27.3 (Unreliable)
	"Delaware County, OK"	"40041"	11	41290	26.6 (Unreliable)
	"Garfield County, OK"	"40047"	10	59989	16.7 (Unreliable)
	"Grady County, OK"	"40051"	16	52231	30.6 (Unreliable)
	"Le Flore County, OK"	"40079"	10	49989	20.0 (Unreliable)
	"McCurtain County, OK"	"40089"	12	33002	36.4 (Unreliable)
	"Muskogee County, OK"	"40101"	16	70677	22.6 (Unreliable)
	"Oklahoma County, OK"	"40109"	118	711595	16.6
	"Payne County, OK"	"40119"	13	76859	16.9 (Unreliable)
	"Pittsburg County, OK"	"40121"	14	45887	30.5 (Unreliable)
	"Pontotoc County, OK"	"40123"	18	37283	48.3 (Unreliable)
	"Pottawatomie County, OK"	"40125"	24	69002	34.8
	"Rogers County, OK"	"40131"	13	86577	15.0 (Unreliable)
	"Sequoyah County, OK"	"40135"	15	42208	35.5 (Unreliable)
	"Tulsa County, OK"	"40143"	146	597748	24.4
	"Wagoner County, OK"	"40145"	15	72143	20.8 (Unreliable)
	"Washington County, OK"	"40147"	10	50754	19.7 (Unreliable)
	"Clackamas County, OR"	"41005"	45	374085	12.0
	"Coos County, OR"	"41011"	11	63079	17.4 (Unreliable)
	"Deschutes County, OR"	"41017"	12	157345	7.6 (Unreliable)
	"Jackson County, OR"	"41029"	26	202301	12.9
	"Josephine County, OR"	"41033"	10	82315	12.1 (Unreliable)
	"Lane County, OR"	"41039"	76	350850	21.7
	"Lincoln County, OR"	"41041"	10	45989	21.7 (Unreliable)
	"Linn County, OR"	"41043"	17	116001	14.7 (Unreliable)
	"Marion County, OR"	"41047"	45	313389	14.4
	"Multnomah County, OR"	"41051"	128	727721	17.6
	"Polk County, OR"	"41053"	10	74934	13.3 (Unreliable)
	"Washington County, OR"	"41067"	43	524699	8.2
	"Yamhill County, OR"	"41071"	11	98647	11.2 (Unreliable)
	"Adams County, PA"	"42001"	16	101252	15.8 (Unreliable)
	"Allegheny County, PA"	"42003"	219	1222171	17.9
	"Beaver County, PA"	"42007"	26	170524	15.2
	"Bedford County, PA"	"42009"	11	49889	22.0 (Unreliable)
	"Berks County, PA"	"42011"	57	409904	13.9
	"Blair County, PA"	"42013"	21	127161	16.5
	"Bucks County, PA"	"42017"	95	624648	15.2
	"Butler County, PA"	"42019"	19	183337	10.4 (Unreliable)
	"Cambria County, PA"	"42021"	35	144186	24.3
	"Carbon County, PA"	"42025"	10	65204	15.3 (Unreliable)
	"Centre County, PA"	"42027"	14	153052	9.1 (Unreliable)
	"Chester County, PA"	"42029"	54	496291	10.9
	"Crawford County, PA"	"42039"	10	89044	11.2 (Unreliable)
	"Cumberland County, PA"	"42041"	17	233910	7.3 (Unreliable)
	"Dauphin County, PA"	"42043"	25	267090	9.4
	"Delaware County, PA"	"42045"	127	558094	22.8
	"Erie County, PA"	"42049"	33	279838	11.8
	"Fayette County, PA"	"42051"	23	137450	16.7
	"Franklin County, PA"	"42055"	12	148662	8.1 (Unreliable)
	"Indiana County, PA"	"42063"	11	88836	12.4 (Unreliable)
	"Lackawanna County, PA"	"42069"	43	214138	20.1
	"Lancaster County, PA"	"42071"	50	516577	9.7
	"Lehigh County, PA"	"42077"	48	347237	13.8
	"Luzerne County, PA"	"42079"	52	320527	16.2
	"Mercer County, PA"	"42085"	24	116816	20.5
	"Monroe County, PA"	"42089"	31	169390	18.3
	"Montgomery County, PA"	"42091"	110	795494	13.8
	"Northampton County, PA"	"42095"	40	296645	13.5
	"Philadelphia County, PA"	"42101"	351	1514694	23.2
	"Schuylkill County, PA"	"42107"	30	148358	20.2
	"Somerset County, PA"	"42111"	10	78025	12.8 (Unreliable)
	"Washington County, PA"	"42125"	16	207571	7.7 (Unreliable)
	"Westmoreland County, PA"	"42129"	65	365259	17.8
	"York County, PA"	"42133"	42	433022	9.7
	"Kent County, RI"	"44003"	31	166766	18.6
	"Providence County, RI"	"44007"	103	626304	16.4
	"Washington County, RI"	"44009"	14	127605	11.0 (Unreliable)
	"Aiken County, SC"	"45003"	24	158499	15.1
	"Anderson County, SC"	"45007"	42	186544	22.5
	"Beaufort County, SC"	"45013"	14	159737	8.8 (Unreliable)
	"Berkeley County, SC"	"45015"	13	175092	7.4 (Unreliable)
	"Charleston County, SC"	"45019"	46	346795	13.3
	"Florence County, SC"	"45041"	11	136120	8.1 (Unreliable)
	"Greenville County, SC"	"45045"	70	446655	15.7
	"Horry County, SC"	"45051"	40	265640	15.1
	"Lancaster County, SC"	"45057"	12	75394	15.9 (Unreliable)
	"Lexington County, SC"	"45063"	29	258983	11.2
	"Oconee County, SC"	"45073"	15	73829	20.3 (Unreliable)
	"Pickens County, SC"	"45077"	38	119183	31.9
	"Richland County, SC"	"45079"	36	380245	9.5
	"Spartanburg County, SC"	"45083"	73	283335	25.8
	"York County, SC"	"45091"	28	223616	12.5
	"Minnehaha County, SD"	"46099"	10	168482	5.9 (Unreliable)
	"Pennington County, SD"	"46103"	18	99845	18.0 (Unreliable)
	"Anderson County, TN"	"47001"	12	75031	16.0 (Unreliable)
	"Blount County, TN"	"47009"	20	122689	16.3
	"Bradley County, TN"	"47011"	19	98360	19.3 (Unreliable)
	"Claiborne County, TN"	"47025"	10	32056	31.2 (Unreliable)
	"Cumberland County, TN"	"47035"	11	55672	19.8 (Unreliable)
	"Davidson County, TN"	"47037"	109	621008	17.6
	"Franklin County, TN"	"47051"	11	41141	26.7 (Unreliable)
	"Gibson County, TN"	"47053"	11	49575	22.2 (Unreliable)
	"Greene County, TN"	"47059"	18	68744	26.2 (Unreliable)
	"Hamilton County, TN"	"47065"	39	332659	11.7
	"Hardin County, TN"	"47071"	10	26045	38.4 (Unreliable)
	"Hawkins County, TN"	"47073"	13	56856	22.9 (Unreliable)
	"Jefferson County, TN"	"47089"	11	51288	21.4 (Unreliable)
	"Knox County, TN"	"47093"	67	429475	15.6
	"Maury County, TN"	"47119"	13	80685	16.1 (Unreliable)
	"Montgomery County, TN"	"47125"	18	168866	10.7 (Unreliable)
	"Putnam County, TN"	"47141"	10	71579	14.0 (Unreliable)
	"Roane County, TN"	"47145"	15	54367	27.6 (Unreliable)
	"Rutherford County, TN"	"47149"	20	259078	7.7
	"Scott County, TN"	"47151"	10	22195	45.1 (Unreliable)
	"Sevier County, TN"	"47155"	22	89096	24.7
	"Shelby County, TN"	"47157"	128	922541	13.9
	"Sullivan County, TN"	"47163"	25	156661	16.0
	"Sumner County, TN"	"47165"	19	158819	12.0 (Unreliable)
	"Washington County, TN"	"47179"	13	121692	10.7 (Unreliable)
	"Wilson County, TN"	"47189"	17	112350	15.1 (Unreliable)
	"Bell County, TX"	"48027"	21	301050	7.0
	"Bexar County, TX"	"48029"	200	1685628	11.9
	"Bowie County, TX"	"48037"	10	92231	10.8 (Unreliable)
	"Brazoria County, TX"	"48039"	40	309236	12.9
	"Cameron County, TX"	"48061"	28	400303	7.0
	"Collin County, TX"	"48085"	57	765791	7.4
	"Comal County, TX"	"48091"	10	106350	9.4 (Unreliable)
	"Dallas County, TX"	"48113"	224	2346378	9.5
	"Denton County, TX"	"48121"	43	649702	6.6
	"Ector County, TX"	"48135"	14	136930	10.2 (Unreliable)
	"El Paso County, TX"	"48141"	65	786759	8.3
	"Fort Bend County, TX"	"48157"	28	569130	4.9
	"Galveston County, TX"	"48167"	41	287428	14.3
	"Grayson County, TX"	"48181"	19	120069	15.8 (Unreliable)
	"Gregg County, TX"	"48183"	13	121238	10.7 (Unreliable)
	"Guadalupe County, TX"	"48187"	11	128265	8.6 (Unreliable)
	"Hardin County, TX"	"48199"	13	54228	24.0 (Unreliable)
	"Harris County, TX"	"48201"	414	4034866	10.3
	"Hays County, TX"	"48209"	12	153619	7.8 (Unreliable)
	"Hidalgo County, TX"	"48215"	20	757468	2.6
	"Hunt County, TX"	"48231"	12	85261	14.1 (Unreliable)
	"Jefferson County, TX"	"48245"	33	251332	13.1
	"Liberty County, TX"	"48291"	19	75041	25.3 (Unreliable)
	"Lubbock County, TX"	"48303"	20	274252	7.3
	"McLennan County, TX"	"48309"	15	231679	6.5 (Unreliable)
	"Montgomery County, TX"	"48339"	61	445836	13.7
	"Nueces County, TX"	"48355"	58	338220	17.1
	"Orange County, TX"	"48361"	31	81586	38.0
	"Parker County, TX"	"48367"	21	115802	18.1
	"Polk County, TX"	"48373"	12	45537	26.4 (Unreliable)
	"Potter County, TX"	"48375"	12	120118	10.0 (Unreliable)
	"Randall County, TX"	"48381"	12	119084	10.1 (Unreliable)
	"Smith County, TX"	"48423"	29	207111	14.0
	"Tarrant County, TX"	"48439"	152	1784078	8.5
	"Taylor County, TX"	"48441"	17	130247	13.1 (Unreliable)
	"Tom Green County, TX"	"48451"	12	108879	11.0 (Unreliable)
	"Travis County, TX"	"48453"	118	1006503	11.7
	"Victoria County, TX"	"48469"	16	86635	18.5 (Unreliable)
	"Webb County, TX"	"48479"	29	245908	11.8
	"Wichita County, TX"	"48485"	27	130913	20.6
	"Williamson County, TX"	"48491"	35	410800	8.5
	"Cache County, UT"	"49005"	12	110291	10.9 (Unreliable)
	"Davis County, UT"	"49011"	45	301965	14.9
	"Salt Lake County, UT"	"49035"	215	1016795	21.1
	"Utah County, UT"	"49049"	76	504801	15.1
	"Washington County, UT"	"49053"	15	137088	10.9 (Unreliable)
	"Weber County, UT"	"49057"	52	228118	22.8
	"Chittenden County, VT"	"50007"	10	155793	6.4 (Unreliable)
	"Augusta County, VA"	"51015"	17	73844	23.0 (Unreliable)
	"Chesterfield County, VA"	"51041"	23	313096	7.3
	"Fairfax County, VA"	"51059"	41	1065142	3.8
	"Henrico County, VA"	"51087"	28	304763	9.2
	"Henry County, VA"	"51089"	16	54402	29.4 (Unreliable)
	"Loudoun County, VA"	"51107"	11	303661	3.6 (Unreliable)
	"Montgomery County, VA"	"51121"	12	93772	12.8 (Unreliable)
	"Prince William County, VA"	"51153"	28	389001	7.2
	"Pulaski County, VA"	"51155"	13	34988	37.2 (Unreliable)
	"Stafford County, VA"	"51179"	14	126449	11.1 (Unreliable)
	"Tazewell County, VA"	"51185"	16	45069	35.5 (Unreliable)
	"Wise County, VA"	"51195"	10	41454	24.1 (Unreliable)
	"Alexandria city, VA"	"51510"	17	137523	12.4 (Unreliable)
	"Chesapeake city, VA"	"51550"	22	220176	10.0
	"Newport News city, VA"	"51700"	20	181000	11.0
	"Norfolk city, VA"	"51710"	18	241725	7.4 (Unreliable)
	"Portsmouth city, VA"	"51740"	10	95384	10.5 (Unreliable)
	"Richmond city, VA"	"51760"	25	203678	12.3
	"Roanoke city, VA"	"51770"	15	97023	15.5 (Unreliable)
	"Virginia Beach city, VA"	"51810"	39	435004	9.0
	"Benton County, WA"	"53005"	23	171122	13.4
	"Chelan County, WA"	"53007"	10	71679	14.0 (Unreliable)
	"Clallam County, WA"	"53009"	16	71077	22.5 (Unreliable)
	"Clark County, WA"	"53011"	64	421236	15.2
	"Cowlitz County, WA"	"53015"	21	102126	20.6
	"Grant County, WA"	"53025"	19	87340	21.8 (Unreliable)
	"Grays Harbor County, WA"	"53027"	18	72468	24.8 (Unreliable)
	"Island County, WA"	"53029"	12	78248	15.3 (Unreliable)
	"King County, WA"	"53033"	239	1912012	12.5
	"Kitsap County, WA"	"53035"	33	248800	13.3
	"Lewis County, WA"	"53041"	13	75316	17.3 (Unreliable)
	"Mason County, WA"	"53045"	10	60333	16.6 (Unreliable)
	"Pierce County, WA"	"53053"	117	796483	14.7
	"Skagit County, WA"	"53057"	24	116557	20.6
	"Snohomish County, WA"	"53061"	130	706302	18.4
	"Spokane County, WA"	"53063"	89	468235	19.0
	"Thurston County, WA"	"53067"	39	249936	15.6
	"Walla Walla County, WA"	"53071"	10	58103	17.2 (Unreliable)
	"Whatcom County, WA"	"53073"	24	199865	12.0
	"Yakima County, WA"	"53077"	21	239604	8.8
	"Berkeley County, WV"	"54003"	16	102830	15.6 (Unreliable)
	"Jefferson County, WV"	"54037"	10	53054	18.8 (Unreliable)
	"Kanawha County, WV"	"54039"	22	193150	11.4
	"Mercer County, WV"	"54055"	11	62177	17.7 (Unreliable)
	"Raleigh County, WV"	"54081"	12	78782	15.2 (Unreliable)
	"Brown County, WI"	"55009"	25	246476	10.1
	"Dane County, WI"	"55025"	50	484979	10.3
	"Dodge County, WI"	"55027"	17	88677	19.2 (Unreliable)
	"Kenosha County, WI"	"55059"	34	165502	20.5
	"La Crosse County, WI"	"55063"	10	114021	8.8 (Unreliable)
	"Manitowoc County, WI"	"55071"	10	81600	12.3 (Unreliable)
	"Milwaukee County, WI"	"55079"	173	942668	18.4
	"Outagamie County, WI"	"55087"	10	176175	5.7 (Unreliable)
	"Racine County, WI"	"55101"	18	195130	9.2 (Unreliable)
	"Rock County, WI"	"55105"	17	160411	10.6 (Unreliable)
	"Sauk County, WI"	"55111"	10	61562	16.2 (Unreliable)
	"Sheboygan County, WI"	"55117"	16	115562	13.8 (Unreliable)
	"Walworth County, WI"	"55127"	19	102077	18.6 (Unreliable)
	"Washington County, WI"	"55131"	10	131579	7.6 (Unreliable)
	"Waukesha County, WI"	"55133"	30	388957	7.7
	"Winnebago County, WI"	"55139"	19	166429	11.4 (Unreliable)
	"Laramie County, WY"	"56021"	15	90430	16.6 (Unreliable)
	"Natrona County, WY"	"56025"	12	75238	15.9 (Unreliable)
