"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"McDowell County, NC"	"37111"	14	44768	31.3 (Unreliable)
	"Mecklenburg County, NC"	"37119"	66	887991	7.4
	"Moore County, NC"	"37125"	11	86122	12.8 (Unreliable)
	"New Hanover County, NC"	"37129"	39	197709	19.7
	"Onslow County, NC"	"37133"	12	169059	7.1 (Unreliable)
	"Pender County, NC"	"37141"	10	50551	19.8 (Unreliable)
	"Pitt County, NC"	"37147"	17	162116	10.5 (Unreliable)
	"Randolph County, NC"	"37151"	18	140297	12.8 (Unreliable)
	"Richmond County, NC"	"37153"	12	46538	25.8 (Unreliable)
	"Robeson County, NC"	"37155"	12	131734	9.1 (Unreliable)
	"Rockingham County, NC"	"37157"	19	93299	20.4 (Unreliable)
	"Rowan County, NC"	"37159"	31	137721	22.5
	"Rutherford County, NC"	"37161"	20	67145	29.8
	"Sampson County, NC"	"37163"	14	62837	22.3 (Unreliable)
	"Stokes County, NC"	"37169"	13	47363	27.4 (Unreliable)
	"Surry County, NC"	"37171"	12	73404	16.3 (Unreliable)
	"Union County, NC"	"37179"	15	193678	7.7 (Unreliable)
	"Wake County, NC"	"37183"	69	856492	8.1
	"Wayne County, NC"	"37191"	12	119910	10.0 (Unreliable)
	"Wilkes County, NC"	"37193"	28	69317	40.4
	"Allen County, OH"	"39003"	10	106773	9.4 (Unreliable)
	"Ashtabula County, OH"	"39007"	14	101826	13.7 (Unreliable)
	"Athens County, OH"	"39009"	11	64546	17.0 (Unreliable)
	"Brown County, OH"	"39015"	12	44668	26.9 (Unreliable)
	"Butler County, OH"	"39017"	64	364179	17.6
	"Clark County, OH"	"39023"	24	139404	17.2
	"Clermont County, OH"	"39025"	48	195891	24.5
	"Clinton County, OH"	"39027"	11	42656	25.8 (Unreliable)
	"Columbiana County, OH"	"39029"	10	108469	9.2 (Unreliable)
	"Cuyahoga County, OH"	"39035"	176	1291479	13.6
	"Darke County, OH"	"39037"	12	52909	22.7 (Unreliable)
	"Delaware County, OH"	"39041"	14	166652	8.4 (Unreliable)
	"Franklin County, OH"	"39049"	199	1141183	17.4
	"Greene County, OH"	"39057"	35	160115	21.9
	"Hamilton County, OH"	"39061"	130	799840	16.3
	"Jefferson County, OH"	"39081"	15	69989	21.4 (Unreliable)
	"Lake County, OH"	"39085"	29	229904	12.6
	"Lawrence County, OH"	"39087"	17	62640	27.1 (Unreliable)
	"Licking County, OH"	"39089"	32	163916	19.5
	"Lorain County, OH"	"39093"	24	299814	8.0
	"Lucas County, OH"	"39095"	82	443909	18.5
	"Mahoning County, OH"	"39099"	45	241572	18.6
	"Medina County, OH"	"39103"	13	170330	7.6 (Unreliable)
	"Miami County, OH"	"39109"	24	102430	23.4
	"Montgomery County, OH"	"39113"	168	537664	31.2
	"Preble County, OH"	"39135"	12	42688	28.1 (Unreliable)
	"Richland County, OH"	"39139"	16	126128	12.7 (Unreliable)
	"Ross County, OH"	"39141"	22	77675	28.3
	"Sandusky County, OH"	"39143"	10	61184	16.3 (Unreliable)
	"Scioto County, OH"	"39145"	21	79133	26.5
	"Shelby County, OH"	"39149"	12	49454	24.3 (Unreliable)
	"Stark County, OH"	"39151"	37	377141	9.8
	"Summit County, OH"	"39153"	60	543116	11.0
	"Trumbull County, OH"	"39155"	45	212191	21.2
	"Warren County, OH"	"39165"	37	208640	17.7
	"Wayne County, OH"	"39169"	11	114610	9.6 (Unreliable)
	"Bryan County, OK"	"40013"	12	41453	28.9 (Unreliable)
	"Cherokee County, OK"	"40021"	10	46217	21.6 (Unreliable)
	"Cleveland County, OK"	"40027"	36	246790	14.6
	"Creek County, OK"	"40037"	18	68817	26.2 (Unreliable)
	"Le Flore County, OK"	"40079"	12	49802	24.1 (Unreliable)
	"Mayes County, OK"	"40097"	12	40984	29.3 (Unreliable)
	"Muskogee County, OK"	"40101"	17	70050	24.3 (Unreliable)
	"Oklahoma County, OK"	"40109"	108	701484	15.4
	"Pottawatomie County, OK"	"40125"	14	68752	20.4 (Unreliable)
	"Rogers County, OK"	"40131"	12	85390	14.1 (Unreliable)
	"Tulsa County, OK"	"40143"	119	588510	20.2
	"Wagoner County, OK"	"40145"	10	70646	14.2 (Unreliable)
	"Clackamas County, OR"	"41005"	34	371103	9.2
	"Deschutes County, OR"	"41017"	14	156820	8.9 (Unreliable)
	"Douglas County, OR"	"41019"	13	107316	12.1 (Unreliable)
	"Jackson County, OR"	"41029"	29	201162	14.4
	"Josephine County, OR"	"41033"	13	82389	15.8 (Unreliable)
	"Klamath County, OR"	"41035"	14	66732	21.0 (Unreliable)
	"Lane County, OR"	"41039"	45	348176	12.9
	"Lincoln County, OR"	"41041"	13	45915	28.3 (Unreliable)
	"Linn County, OR"	"41043"	10	114967	8.7 (Unreliable)
	"Marion County, OR"	"41047"	24	309729	7.7
	"Multnomah County, OR"	"41051"	135	712989	18.9
	"Washington County, OR"	"41067"	33	515815	6.4
	"Adams County, PA"	"42001"	11	101056	10.9 (Unreliable)
	"Allegheny County, PA"	"42003"	223	1221071	18.3
	"Armstrong County, PA"	"42005"	10	69611	14.4 (Unreliable)
	"Beaver County, PA"	"42007"	20	171336	11.7
	"Berks County, PA"	"42011"	41	407737	10.1
	"Blair County, PA"	"42013"	21	127112	16.5
	"Bucks County, PA"	"42017"	91	623297	14.6
	"Butler County, PA"	"42019"	18	182673	9.9 (Unreliable)
	"Cambria County, PA"	"42021"	32	144646	22.1
	"Carbon County, PA"	"42025"	14	64947	21.6 (Unreliable)
	"Chester County, PA"	"42029"	51	491473	10.4
	"Crawford County, PA"	"42039"	10	89023	11.2 (Unreliable)
	"Cumberland County, PA"	"42041"	24	231357	10.4
	"Dauphin County, PA"	"42043"	25	265395	9.4
	"Delaware County, PA"	"42045"	108	556246	19.4
	"Erie County, PA"	"42049"	27	278686	9.7
	"Fayette County, PA"	"42051"	21	138813	15.1
	"Indiana County, PA"	"42063"	11	88807	12.4 (Unreliable)
	"Lackawanna County, PA"	"42069"	40	214044	18.7
	"Lancaster County, PA"	"42071"	45	511957	8.8
	"Lawrence County, PA"	"42073"	22	91798	24.0
	"Lebanon County, PA"	"42075"	11	131574	8.4 (Unreliable)
	"Lehigh County, PA"	"42077"	51	344743	14.8
	"Luzerne County, PA"	"42079"	64	319210	20.0
	"Mercer County, PA"	"42085"	20	117189	17.1
	"Monroe County, PA"	"42089"	25	168576	14.8
	"Montgomery County, PA"	"42091"	109	789250	13.8
	"Northampton County, PA"	"42095"	32	295096	10.8
	"Philadelphia County, PA"	"42101"	383	1499731	25.5
	"Schuylkill County, PA"	"42107"	16	148463	10.8 (Unreliable)
	"Washington County, PA"	"42125"	21	207240	10.1
	"Westmoreland County, PA"	"42129"	58	366058	15.8
	"York County, PA"	"42133"	49	429399	11.4
	"Kent County, RI"	"44003"	29	167269	17.3
	"Newport County, RI"	"44005"	14	82505	17.0 (Unreliable)
	"Providence County, RI"	"44007"	115	627889	18.3
	"Washington County, RI"	"44009"	19	126672	15.0 (Unreliable)
	"Aiken County, SC"	"45003"	23	156896	14.7
	"Anderson County, SC"	"45007"	32	184520	17.3
	"Beaufort County, SC"	"45013"	13	156399	8.3 (Unreliable)
	"Berkeley County, SC"	"45015"	16	171099	9.4 (Unreliable)
	"Charleston County, SC"	"45019"	41	341921	12.0
	"Dorchester County, SC"	"45035"	16	130593	12.3 (Unreliable)
	"Greenville County, SC"	"45045"	79	438742	18.0
	"Greenwood County, SC"	"45047"	13	68862	18.9 (Unreliable)
	"Horry County, SC"	"45051"	38	260609	14.6
	"Laurens County, SC"	"45059"	15	67173	22.3 (Unreliable)
	"Lexington County, SC"	"45063"	18	252747	7.1 (Unreliable)
	"Oconee County, SC"	"45073"	20	73089	27.4
	"Pickens County, SC"	"45077"	21	118330	17.7
	"Richland County, SC"	"45079"	32	373789	8.6
	"Spartanburg County, SC"	"45083"	67	279673	24.0
	"York County, SC"	"45091"	26	217463	12.0
	"Minnehaha County, SD"	"46099"	16	166320	9.6 (Unreliable)
	"Pennington County, SD"	"46103"	11	98128	11.2 (Unreliable)
	"Anderson County, TN"	"47001"	16	74397	21.5 (Unreliable)
	"Blount County, TN"	"47009"	20	121716	16.4
	"Bradley County, TN"	"47011"	17	97547	17.4 (Unreliable)
	"Campbell County, TN"	"47013"	14	40672	34.4 (Unreliable)
	"Cheatham County, TN"	"47021"	12	38947	30.8 (Unreliable)
	"Davidson County, TN"	"47037"	81	612649	13.2
	"Dickson County, TN"	"47043"	15	48929	30.7 (Unreliable)
	"Greene County, TN"	"47059"	13	68328	19.0 (Unreliable)
	"Hamilton County, TN"	"47065"	50	328711	15.2
	"Jefferson County, TN"	"47089"	10	51014	19.6 (Unreliable)
	"Knox County, TN"	"47093"	100	425276	23.5
	"Lawrence County, TN"	"47099"	11	41272	26.7 (Unreliable)
	"Loudon County, TN"	"47105"	13	47342	27.5 (Unreliable)
	"McMinn County, TN"	"47107"	11	52284	21.0 (Unreliable)
	"Maury County, TN"	"47119"	14	79666	17.6 (Unreliable)
	"Montgomery County, TN"	"47125"	11	162144	6.8 (Unreliable)
	"Rutherford County, TN"	"47149"	36	252565	14.3
	"Shelby County, TN"	"47157"	104	920685	11.3
	"Sullivan County, TN"	"47163"	33	156028	21.2
	"Sumner County, TN"	"47165"	18	155999	11.5 (Unreliable)
	"Washington County, TN"	"47179"	22	120056	18.3
	"Wilson County, TN"	"47189"	12	110474	10.9 (Unreliable)
	"Anderson County, TX"	"48001"	11	57963	19.0 (Unreliable)
	"Angelina County, TX"	"48005"	13	84961	15.3 (Unreliable)
	"Bastrop County, TX"	"48021"	10	72389	13.8 (Unreliable)
	"Bell County, TX"	"48027"	14	297873	4.7 (Unreliable)
	"Bexar County, TX"	"48029"	161	1651709	9.7
	"Brazoria County, TX"	"48039"	27	301336	9.0
	"Brazos County, TX"	"48041"	13	185098	7.0 (Unreliable)
	"Cameron County, TX"	"48061"	19	393000	4.8 (Unreliable)
	"Collin County, TX"	"48085"	34	741264	4.6
	"Cooke County, TX"	"48097"	12	38223	31.4 (Unreliable)
	"Dallas County, TX"	"48113"	184	2314018	8.0
	"Denton County, TX"	"48121"	52	630104	8.3
	"Ector County, TX"	"48135"	13	133064	9.8 (Unreliable)
	"Ellis County, TX"	"48139"	10	144394	6.9 (Unreliable)
	"El Paso County, TX"	"48141"	62	769930	8.1
	"Fort Bend County, TX"	"48157"	16	542957	2.9 (Unreliable)
	"Galveston County, TX"	"48167"	43	288643	14.9
	"Grayson County, TX"	"48181"	15	118834	12.6 (Unreliable)
	"Guadalupe County, TX"	"48187"	11	123398	8.9 (Unreliable)
	"Harris County, TX"	"48201"	286	3938580	7.3
	"Hays County, TX"	"48209"	14	147674	9.5 (Unreliable)
	"Henderson County, TX"	"48213"	11	78033	14.1 (Unreliable)
	"Hidalgo County, TX"	"48215"	28	736694	3.8
	"Hunt County, TX"	"48231"	13	84447	15.4 (Unreliable)
	"Jefferson County, TX"	"48245"	40	249430	16.0
	"Johnson County, TX"	"48251"	18	148635	12.1 (Unreliable)
	"Kaufman County, TX"	"48257"	10	99285	10.1 (Unreliable)
	"Liberty County, TX"	"48291"	17	74915	22.7 (Unreliable)
	"Lubbock County, TX"	"48303"	21	268197	7.8
	"McLennan County, TX"	"48309"	11	229037	4.8 (Unreliable)
	"Midland County, TX"	"48329"	17	132502	12.8 (Unreliable)
	"Montgomery County, TX"	"48339"	57	429818	13.3
	"Nueces County, TX"	"48355"	48	333526	14.4
	"Orange County, TX"	"48361"	22	82612	26.6
	"Parker County, TX"	"48367"	11	112911	9.7 (Unreliable)
	"Potter County, TX"	"48375"	14	119740	11.7 (Unreliable)
	"Smith County, TX"	"48423"	19	203263	9.3 (Unreliable)
	"Tarrant County, TX"	"48439"	132	1745602	7.6
	"Taylor County, TX"	"48441"	13	128903	10.1 (Unreliable)
	"Tom Green County, TX"	"48451"	10	107639	9.3 (Unreliable)
	"Travis County, TX"	"48453"	80	980699	8.2
	"Webb County, TX"	"48479"	23	240287	9.6
	"Wichita County, TX"	"48485"	31	130340	23.8
	"Williamson County, TX"	"48491"	22	395437	5.6
	"Cache County, UT"	"49005"	12	106824	11.2 (Unreliable)
	"Davis County, UT"	"49011"	58	295801	19.6
	"Salt Lake County, UT"	"49035"	211	999553	21.1
	"Tooele County, UT"	"49045"	12	55909	21.5 (Unreliable)
	"Utah County, UT"	"49049"	55	487615	11.3
	"Washington County, UT"	"49053"	20	135552	14.8
	"Weber County, UT"	"49057"	51	223676	22.8
	"Chittenden County, VT"	"50007"	11	154659	7.1 (Unreliable)
	"Windham County, VT"	"50025"	12	44407	27.0 (Unreliable)
	"Windsor County, VT"	"50027"	11	56850	19.3 (Unreliable)
	"Arlington County, VA"	"51013"	14	196305	7.1 (Unreliable)
	"Augusta County, VA"	"51015"	10	73555	13.6 (Unreliable)
	"Buchanan County, VA"	"51027"	14	24371	57.4 (Unreliable)
	"Chesterfield County, VA"	"51041"	33	309837	10.7
	"Dickenson County, VA"	"51051"	10	16078	62.2 (Unreliable)
	"Fairfax County, VA"	"51059"	51	1044178	4.9
	"Fauquier County, VA"	"51061"	10	64558	15.5 (Unreliable)
	"Franklin County, VA"	"51067"	11	55284	19.9 (Unreliable)
	"Henrico County, VA"	"51087"	29	300198	9.7
	"Henry County, VA"	"51089"	23	55073	41.8
	"Montgomery County, VA"	"51121"	11	92724	11.9 (Unreliable)
	"Prince William County, VA"	"51153"	20	374776	5.3
	"Pulaski County, VA"	"51155"	11	35051	31.4 (Unreliable)
	"Roanoke County, VA"	"51161"	10	91704	10.9 (Unreliable)
	"Spotsylvania County, VA"	"51177"	13	120195	10.8 (Unreliable)
	"Tazewell County, VA"	"51185"	15	45020	33.3 (Unreliable)
	"Washington County, VA"	"51191"	11	54475	20.2 (Unreliable)
	"Alexandria city, VA"	"51510"	12	132949	9.0 (Unreliable)
	"Chesapeake city, VA"	"51550"	16	218458	7.3 (Unreliable)
	"Newport News city, VA"	"51700"	11	181287	6.1 (Unreliable)
	"Norfolk city, VA"	"51710"	15	241201	6.2 (Unreliable)
	"Richmond city, VA"	"51760"	25	202254	12.4
	"Roanoke city, VA"	"51770"	14	95813	14.6 (Unreliable)
	"Virginia Beach city, VA"	"51810"	40	433331	9.2
	"Benton County, WA"	"53005"	12	166573	7.2 (Unreliable)
	"Chelan County, WA"	"53007"	13	70813	18.4 (Unreliable)
	"Clallam County, WA"	"53009"	22	70769	31.1
	"Clark County, WA"	"53011"	64	415282	15.4
	"Cowlitz County, WA"	"53015"	23	101688	22.6
	"Grant County, WA"	"53025"	12	84944	14.1 (Unreliable)
	"Grays Harbor County, WA"	"53027"	15	72027	20.8 (Unreliable)
	"Island County, WA"	"53029"	11	78375	14.0 (Unreliable)
	"King County, WA"	"53033"	245	1875020	13.1
	"Kitsap County, WA"	"53035"	32	246912	13.0
	"Lewis County, WA"	"53041"	13	74899	17.4 (Unreliable)
	"Mason County, WA"	"53045"	12	59785	20.1 (Unreliable)
	"Pierce County, WA"	"53053"	134	785400	17.1
	"Skagit County, WA"	"53057"	16	115808	13.8 (Unreliable)
	"Snohomish County, WA"	"53061"	121	694622	17.4
	"Spokane County, WA"	"53063"	132	462263	28.6
	"Stevens County, WA"	"53065"	11	43398	25.3 (Unreliable)
	"Thurston County, WA"	"53067"	31	244332	12.7
	"Whatcom County, WA"	"53073"	21	196708	10.7
	"Yakima County, WA"	"53077"	13	235272	5.5 (Unreliable)
	"Berkeley County, WV"	"54003"	22	101629	21.6
	"Boone County, WV"	"54005"	11	24794	44.4 (Unreliable)
	"Cabell County, WV"	"54011"	30	95209	31.5
	"Fayette County, WV"	"54019"	13	46171	28.2 (Unreliable)
	"Hancock County, WV"	"54029"	10	30802	32.5 (Unreliable)
	"Harrison County, WV"	"54033"	12	68441	17.5 (Unreliable)
	"Jefferson County, WV"	"54037"	13	52184	24.9 (Unreliable)
	"Kanawha County, WV"	"54039"	68	192414	35.3
	"McDowell County, WV"	"54047"	23	22494	102.2
	"Mercer County, WV"	"54055"	28	61848	45.3
	"Mingo County, WV"	"54059"	18	26850	67.0 (Unreliable)
	"Monongalia County, WV"	"54061"	15	92200	16.3 (Unreliable)
	"Raleigh County, WV"	"54081"	18	78379	23.0 (Unreliable)
	"Wood County, WV"	"54107"	16	86783	18.4 (Unreliable)
	"Wyoming County, WV"	"54109"	20	23957	83.5
	"Brown County, WI"	"55009"	21	244016	8.6
	"Columbia County, WI"	"55021"	11	56362	19.5 (Unreliable)
	"Dane County, WI"	"55025"	57	477791	11.9
	"Dodge County, WI"	"55027"	11	89239	12.3 (Unreliable)
	"Jefferson County, WI"	"55055"	10	83140	12.0 (Unreliable)
	"Kenosha County, WI"	"55059"	32	164636	19.4
	"Milwaukee County, WI"	"55079"	186	934752	19.9
	"Racine County, WI"	"55101"	24	194730	12.3
	"Rock County, WI"	"55105"	14	160647	8.7 (Unreliable)
	"Waukesha County, WI"	"55133"	37	386691	9.6
	"Winnebago County, WI"	"55139"	14	164910	8.5 (Unreliable)
	"Laramie County, WY"	"56021"	11	89077	12.3 (Unreliable)
