"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Ulster County, NY"	"36111"	22	180680	12.2
	"Westchester County, NY"	"36119"	94	970255	9.7
	"Alamance County, NC"	"37001"	21	156036	13.5
	"Bladen County, NC"	"37017"	11	34531	31.9 (Unreliable)
	"Brunswick County, NC"	"37019"	22	118809	18.5
	"Buncombe County, NC"	"37021"	39	249997	15.6
	"Burke County, NC"	"37023"	28	88689	31.6
	"Cabarrus County, NC"	"37025"	26	191796	13.6
	"Caldwell County, NC"	"37027"	17	81494	20.9 (Unreliable)
	"Carteret County, NC"	"37031"	19	68751	27.6 (Unreliable)
	"Catawba County, NC"	"37035"	31	155109	20.0
	"Cleveland County, NC"	"37045"	16	97071	16.5 (Unreliable)
	"Columbus County, NC"	"37047"	11	56906	19.3 (Unreliable)
	"Craven County, NC"	"37049"	19	104343	18.2 (Unreliable)
	"Cumberland County, NC"	"37051"	43	326369	13.2
	"Dare County, NC"	"37055"	10	35039	28.5 (Unreliable)
	"Davidson County, NC"	"37057"	32	163958	19.5
	"Durham County, NC"	"37063"	25	295116	8.5
	"Forsyth County, NC"	"37067"	58	365059	15.9
	"Gaston County, NC"	"37071"	45	210921	21.3
	"Granville County, NC"	"37077"	10	58329	17.1 (Unreliable)
	"Guilford County, NC"	"37081"	53	512562	10.3
	"Harnett County, NC"	"37085"	15	126780	11.8 (Unreliable)
	"Henderson County, NC"	"37089"	14	110707	12.6 (Unreliable)
	"Iredell County, NC"	"37097"	26	166921	15.6
	"Johnston County, NC"	"37101"	17	181025	9.4 (Unreliable)
	"Lincoln County, NC"	"37109"	10	79474	12.6 (Unreliable)
	"Mecklenburg County, NC"	"37119"	108	1010878	10.7
	"Moore County, NC"	"37125"	13	93126	14.0 (Unreliable)
	"Nash County, NC"	"37127"	10	94299	10.6 (Unreliable)
	"New Hanover County, NC"	"37129"	42	216423	19.4
	"Onslow County, NC"	"37133"	22	185252	11.9
	"Pitt County, NC"	"37147"	29	175105	16.6
	"Randolph County, NC"	"37151"	21	142444	14.7
	"Richmond County, NC"	"37153"	12	45687	26.3 (Unreliable)
	"Robeson County, NC"	"37155"	24	134869	17.8
	"Rowan County, NC"	"37159"	31	138558	22.4
	"Rutherford County, NC"	"37161"	12	66587	18.0 (Unreliable)
	"Sampson County, NC"	"37163"	18	63913	28.2 (Unreliable)
	"Surry County, NC"	"37171"	15	72798	20.6 (Unreliable)
	"Union County, NC"	"37179"	22	218168	10.1
	"Wake County, NC"	"37183"	82	997897	8.2
	"Wayne County, NC"	"37191"	10	124583	8.0 (Unreliable)
	"Wilkes County, NC"	"37193"	31	68827	45.0
	"Yadkin County, NC"	"37197"	13	37826	34.4 (Unreliable)
	"Cass County, ND"	"38017"	12	167203	7.2 (Unreliable)
	"Adams County, OH"	"39001"	10	28135	35.5 (Unreliable)
	"Allen County, OH"	"39003"	14	104944	13.3 (Unreliable)
	"Ashtabula County, OH"	"39007"	30	99112	30.3
	"Belmont County, OH"	"39013"	15	69324	21.6 (Unreliable)
	"Brown County, OH"	"39015"	17	44081	38.6 (Unreliable)
	"Butler County, OH"	"39017"	159	373451	42.6
	"Champaign County, OH"	"39021"	12	39094	30.7 (Unreliable)
	"Clark County, OH"	"39023"	40	136412	29.3
	"Clermont County, OH"	"39025"	82	201295	40.7
	"Clinton County, OH"	"39027"	13	41819	31.1 (Unreliable)
	"Columbiana County, OH"	"39029"	20	105563	18.9
	"Cuyahoga County, OH"	"39035"	286	1260226	22.7
	"Darke County, OH"	"39037"	12	52221	23.0 (Unreliable)
	"Delaware County, OH"	"39041"	12	189282	6.3 (Unreliable)
	"Erie County, OH"	"39043"	17	75876	22.4 (Unreliable)
	"Fairfield County, OH"	"39045"	16	150492	10.6 (Unreliable)
	"Fayette County, OH"	"39047"	13	28683	45.3 (Unreliable)
	"Franklin County, OH"	"39049"	230	1233388	18.6
	"Geauga County, OH"	"39055"	13	94123	13.8 (Unreliable)
	"Greene County, OH"	"39057"	41	164599	24.9
	"Guernsey County, OH"	"39059"	10	39594	25.3 (Unreliable)
	"Hamilton County, OH"	"39061"	258	806480	32.0
	"Hancock County, OH"	"39063"	12	75380	15.9 (Unreliable)
	"Highland County, OH"	"39071"	13	43181	30.1 (Unreliable)
	"Huron County, OH"	"39077"	18	58639	30.7 (Unreliable)
	"Jackson County, OH"	"39079"	11	32794	33.5 (Unreliable)
	"Jefferson County, OH"	"39081"	22	67683	32.5
	"Lake County, OH"	"39085"	57	229360	24.9
	"Licking County, OH"	"39089"	31	169517	18.3
	"Lorain County, OH"	"39093"	76	304280	25.0
	"Lucas County, OH"	"39095"	121	434629	27.8
	"Mahoning County, OH"	"39099"	52	233231	22.3
	"Marion County, OH"	"39101"	27	65656	41.1
	"Medina County, OH"	"39103"	19	175873	10.8 (Unreliable)
	"Miami County, OH"	"39109"	20	103964	19.2
	"Montgomery County, OH"	"39113"	266	532183	50.0
	"Portage County, OH"	"39133"	34	162088	21.0
	"Richland County, OH"	"39139"	32	121912	26.2
	"Ross County, OH"	"39141"	30	77111	38.9
	"Sandusky County, OH"	"39143"	13	59915	21.7 (Unreliable)
	"Scioto County, OH"	"39145"	23	77338	29.7
	"Seneca County, OH"	"39147"	11	55757	19.7 (Unreliable)
	"Stark County, OH"	"39151"	72	375563	19.2
	"Summit County, OH"	"39153"	127	542267	23.4
	"Trumbull County, OH"	"39155"	60	205240	29.2
	"Warren County, OH"	"39165"	43	221856	19.4
	"Washington County, OH"	"39167"	12	61198	19.6 (Unreliable)
	"Wayne County, OH"	"39169"	14	115796	12.1 (Unreliable)
	"Wood County, OH"	"39173"	17	129509	13.1 (Unreliable)
	"Canadian County, OK"	"40017"	18	129437	13.9 (Unreliable)
	"Carter County, OK"	"40019"	17	48738	34.9 (Unreliable)
	"Cherokee County, OK"	"40021"	15	48294	31.1 (Unreliable)
	"Cleveland County, OK"	"40027"	40	270008	14.8
	"Comanche County, OK"	"40031"	32	124962	25.6
	"Creek County, OK"	"40037"	21	70724	29.7
	"Delaware County, OK"	"40041"	13	41409	31.4 (Unreliable)
	"Garfield County, OK"	"40047"	10	62839	15.9 (Unreliable)
	"Grady County, OK"	"40051"	12	53848	22.3 (Unreliable)
	"Le Flore County, OK"	"40079"	11	49922	22.0 (Unreliable)
	"Mayes County, OK"	"40097"	10	40851	24.5 (Unreliable)
	"Muskogee County, OK"	"40101"	30	69879	42.9
	"Oklahoma County, OK"	"40109"	161	766389	21.0
	"Pittsburg County, OK"	"40121"	16	44576	35.9 (Unreliable)
	"Pottawatomie County, OK"	"40125"	10	71807	13.9 (Unreliable)
	"Rogers County, OK"	"40131"	13	89829	14.5 (Unreliable)
	"Sequoyah County, OK"	"40135"	15	41378	36.3 (Unreliable)
	"Stephens County, OK"	"40137"	13	44553	29.2 (Unreliable)
	"Tulsa County, OK"	"40143"	119	629978	18.9
	"Wagoner County, OK"	"40145"	20	75744	26.4
	"Washington County, OK"	"40147"	11	52017	21.1 (Unreliable)
	"Clackamas County, OR"	"41005"	47	394290	11.9
	"Deschutes County, OR"	"41017"	20	170193	11.8
	"Douglas County, OR"	"41019"	13	106978	12.2 (Unreliable)
	"Jackson County, OR"	"41029"	32	210311	15.2
	"Josephine County, OR"	"41033"	15	83604	17.9 (Unreliable)
	"Klamath County, OR"	"41035"	10	65475	15.3 (Unreliable)
	"Lane County, OR"	"41039"	63	358442	17.6
	"Lincoln County, OR"	"41041"	15	46269	32.4 (Unreliable)
	"Linn County, OR"	"41043"	29	119188	24.3
	"Marion County, OR"	"41047"	23	324856	7.1
	"Multnomah County, OR"	"41051"	122	777154	15.7
	"Polk County, OR"	"41053"	10	78044	12.8 (Unreliable)
	"Washington County, OR"	"41067"	49	562176	8.7
	"Yamhill County, OR"	"41071"	10	102135	9.8 (Unreliable)
	"Allegheny County, PA"	"42003"	316	1232666	25.6
	"Armstrong County, PA"	"42005"	17	67660	25.1 (Unreliable)
	"Beaver County, PA"	"42007"	41	169392	24.2
	"Berks County, PA"	"42011"	67	414021	16.2
	"Blair County, PA"	"42013"	19	126019	15.1 (Unreliable)
	"Bucks County, PA"	"42017"	144	626169	23.0
	"Butler County, PA"	"42019"	39	186141	21.0
	"Cambria County, PA"	"42021"	40	137517	29.1
	"Carbon County, PA"	"42025"	17	64435	26.4 (Unreliable)
	"Centre County, PA"	"42027"	12	159666	7.5 (Unreliable)
	"Chester County, PA"	"42029"	71	512899	13.8
	"Clearfield County, PA"	"42033"	12	81205	14.8 (Unreliable)
	"Columbia County, PA"	"42037"	10	66922	14.9 (Unreliable)
	"Crawford County, PA"	"42039"	18	87128	20.7 (Unreliable)
	"Cumberland County, PA"	"42041"	27	243689	11.1
	"Dauphin County, PA"	"42043"	52	271977	19.1
	"Delaware County, PA"	"42045"	159	562582	28.3
	"Elk County, PA"	"42047"	10	31139	32.1 (Unreliable)
	"Erie County, PA"	"42049"	57	279251	20.4
	"Fayette County, PA"	"42051"	40	134376	29.8
	"Franklin County, PA"	"42055"	24	152751	15.7
	"Greene County, PA"	"42059"	11	37783	29.1 (Unreliable)
	"Indiana County, PA"	"42063"	13	87597	14.8 (Unreliable)
	"Jefferson County, PA"	"42065"	10	44605	22.4 (Unreliable)
	"Lackawanna County, PA"	"42069"	39	212963	18.3
	"Lancaster County, PA"	"42071"	69	533650	12.9
	"Lawrence County, PA"	"42073"	21	88476	23.7
	"Lebanon County, PA"	"42075"	17	136657	12.4 (Unreliable)
	"Lehigh County, PA"	"42077"	65	358552	18.1
	"Luzerne County, PA"	"42079"	65	319079	20.4
	"Lycoming County, PA"	"42081"	13	116450	11.2 (Unreliable)
	"Mercer County, PA"	"42085"	30	114936	26.1
	"Monroe County, PA"	"42089"	27	167197	16.1
	"Montgomery County, PA"	"42091"	150	816350	18.4
	"Northampton County, PA"	"42095"	37	300296	12.3
	"Northumberland County, PA"	"42097"	15	93729	16.0 (Unreliable)
	"Philadelphia County, PA"	"42101"	516	1560609	33.1
	"Schuylkill County, PA"	"42107"	26	145559	17.9
	"Somerset County, PA"	"42111"	18	76334	23.6 (Unreliable)
	"Susquehanna County, PA"	"42115"	17	41828	40.6 (Unreliable)
	"Venango County, PA"	"42121"	11	53479	20.6 (Unreliable)
	"Washington County, PA"	"42125"	39	208354	18.7
	"Wayne County, PA"	"42127"	14	51402	27.2 (Unreliable)
	"Westmoreland County, PA"	"42129"	101	359398	28.1
	"York County, PA"	"42133"	120	440590	27.2
	"Bristol County, RI"	"44001"	13	49192	26.4 (Unreliable)
	"Kent County, RI"	"44003"	39	165019	23.6
	"Providence County, RI"	"44007"	154	631464	24.4
	"Washington County, RI"	"44009"	32	126401	25.3
	"Aiken County, SC"	"45003"	30	164758	18.2
	"Anderson County, SC"	"45007"	37	192524	19.2
	"Beaufort County, SC"	"45013"	13	175178	7.4 (Unreliable)
	"Berkeley County, SC"	"45015"	26	198248	13.1
	"Charleston County, SC"	"45019"	57	380280	15.0
	"Dorchester County, SC"	"45035"	15	148499	10.1 (Unreliable)
	"Florence County, SC"	"45041"	20	139005	14.4
	"Georgetown County, SC"	"45043"	12	60729	19.8 (Unreliable)
	"Greenville County, SC"	"45045"	83	481657	17.2
	"Greenwood County, SC"	"45047"	13	69648	18.7 (Unreliable)
	"Horry County, SC"	"45051"	63	298795	21.1
	"Lexington County, SC"	"45063"	53	277439	19.1
	"Oconee County, SC"	"45073"	20	75221	26.6
	"Pickens County, SC"	"45077"	39	120451	32.4
	"Richland County, SC"	"45079"	48	401337	12.0
	"Spartanburg County, SC"	"45083"	44	293449	15.0
	"York County, SC"	"45091"	34	245051	13.9
	"Minnehaha County, SD"	"46099"	17	182556	9.3 (Unreliable)
	"Anderson County, TN"	"47001"	18	75347	23.9 (Unreliable)
	"Blount County, TN"	"47009"	21	126092	16.7
	"Bradley County, TN"	"47011"	24	102921	23.3
	"Campbell County, TN"	"47013"	19	39909	47.6 (Unreliable)
	"Carter County, TN"	"47019"	10	56312	17.8 (Unreliable)
	"Cheatham County, TN"	"47021"	17	39674	42.8 (Unreliable)
	"Claiborne County, TN"	"47025"	11	31630	34.8 (Unreliable)
	"Cocke County, TN"	"47029"	12	35230	34.1 (Unreliable)
	"Cumberland County, TN"	"47035"	16	57958	27.6 (Unreliable)
	"Davidson County, TN"	"47037"	130	668699	19.4
	"DeKalb County, TN"	"47041"	11	19211	57.3 (Unreliable)
	"Dickson County, TN"	"47043"	12	50609	23.7 (Unreliable)
	"Franklin County, TN"	"47051"	11	41428	26.6 (Unreliable)
	"Greene County, TN"	"47059"	20	68416	29.2
	"Hamblen County, TN"	"47063"	23	63022	36.5
	"Hamilton County, TN"	"47065"	62	350545	17.7
	"Hardin County, TN"	"47071"	12	25810	46.5 (Unreliable)
	"Hawkins County, TN"	"47073"	11	56529	19.5 (Unreliable)
	"Knox County, TN"	"47093"	133	448125	29.7
	"Loudon County, TN"	"47105"	15	50646	29.6 (Unreliable)
	"McMinn County, TN"	"47107"	13	52710	24.7 (Unreliable)
	"Marshall County, TN"	"47117"	10	31233	32.0 (Unreliable)
	"Maury County, TN"	"47119"	20	85541	23.4
	"Montgomery County, TN"	"47125"	26	189655	13.7
	"Putnam County, TN"	"47141"	22	74878	29.4
	"Roane County, TN"	"47145"	22	52773	41.7
	"Robertson County, TN"	"47147"	11	67923	16.2 (Unreliable)
	"Rutherford County, TN"	"47149"	35	289095	12.1
	"Sevier County, TN"	"47155"	18	94696	19.0 (Unreliable)
	"Shelby County, TN"	"47157"	150	937162	16.0
	"Sullivan County, TN"	"47163"	44	156784	28.1
	"Sumner County, TN"	"47165"	28	172790	16.2
	"Washington County, TN"	"47179"	24	125999	19.0
	"Williamson County, TN"	"47187"	18	205317	8.8 (Unreliable)
	"Wilson County, TN"	"47189"	26	125404	20.7
	"Bastrop County, TX"	"48021"	11	77899	14.1 (Unreliable)
	"Bell County, TX"	"48027"	20	329348	6.1
	"Bexar County, TX"	"48029"	192	1858749	10.3
	"Brazoria County, TX"	"48039"	20	337777	5.9
	"Brazos County, TX"	"48041"	24	208823	11.5
	"Collin County, TX"	"48085"	70	885175	7.9
	"Cooke County, TX"	"48097"	10	38739	25.8 (Unreliable)
	"Dallas County, TX"	"48113"	339	2512281	13.5
	"Denton County, TX"	"48121"	50	752820	6.6
	"Ector County, TX"	"48135"	33	154570	21.3
	"El Paso County, TX"	"48141"	76	834190	9.1
	"Fort Bend County, TX"	"48157"	36	684646	5.3
	"Galveston County, TX"	"48167"	47	313698	15.0
	"Grayson County, TX"	"48181"	16	123500	13.0 (Unreliable)
	"Guadalupe County, TX"	"48187"	13	147230	8.8 (Unreliable)
	"Hardin County, TX"	"48199"	10	55539	18.0 (Unreliable)
	"Harris County, TX"	"48201"	403	4441928	9.1
	"Hays County, TX"	"48209"	10	184951	5.4 (Unreliable)
	"Henderson County, TX"	"48213"	16	79196	20.2 (Unreliable)
	"Hidalgo County, TX"	"48215"	20	829088	2.4
	"Hood County, TX"	"48221"	11	53863	20.4 (Unreliable)
	"Jefferson County, TX"	"48245"	35	252219	13.9
	"Johnson County, TX"	"48251"	17	156903	10.8 (Unreliable)
	"Kaufman County, TX"	"48257"	17	111192	15.3 (Unreliable)
	"Lamar County, TX"	"48277"	10	49586	20.2 (Unreliable)
	"Liberty County, TX"	"48291"	10	78192	12.8 (Unreliable)
	"Lubbock County, TX"	"48303"	32	295051	10.8
	"McLennan County, TX"	"48309"	16	243014	6.6 (Unreliable)
	"Midland County, TX"	"48329"	19	156059	12.2 (Unreliable)
	"Montgomery County, TX"	"48339"	43	517985	8.3
	"Nueces County, TX"	"48355"	63	356325	17.7
	"Orange County, TX"	"48361"	13	83502	15.6 (Unreliable)
	"Parker County, TX"	"48367"	14	122584	11.4 (Unreliable)
	"Polk County, TX"	"48373"	10	46229	21.6 (Unreliable)
	"Potter County, TX"	"48375"	20	122146	16.4
	"San Patricio County, TX"	"48409"	11	66909	16.4 (Unreliable)
	"Smith County, TX"	"48423"	21	219669	9.6
	"Tarrant County, TX"	"48439"	195	1944512	10.0
	"Taylor County, TX"	"48441"	19	135090	14.1 (Unreliable)
	"Tom Green County, TX"	"48451"	12	116706	10.3 (Unreliable)
	"Travis County, TX"	"48453"	131	1149668	11.4
	"Van Zandt County, TX"	"48467"	10	52824	18.9 (Unreliable)
	"Webb County, TX"	"48479"	22	266605	8.3
	"Wichita County, TX"	"48485"	26	133073	19.5
	"Williamson County, TX"	"48491"	33	489143	6.7
	"Cache County, UT"	"49005"	14	118177	11.8 (Unreliable)
	"Carbon County, UT"	"49007"	11	20659	53.2 (Unreliable)
	"Davis County, UT"	"49011"	51	329448	15.5
	"Salt Lake County, UT"	"49035"	264	1091389	24.2
	"Tooele County, UT"	"49045"	24	61599	39.0
	"Utah County, UT"	"49049"	91	561232	16.2
	"Washington County, UT"	"49053"	26	151857	17.1
	"Weber County, UT"	"49057"	61	240536	25.4
	"Chittenden County, VT"	"50007"	21	160850	13.1
	"Arlington County, VA"	"51013"	13	225702	5.8 (Unreliable)
	"Carroll County, VA"	"51035"	11	29622	37.1 (Unreliable)
	"Chesterfield County, VA"	"51041"	29	332537	8.7
	"Culpeper County, VA"	"51047"	14	49068	28.5 (Unreliable)
	"Fairfax County, VA"	"51059"	75	1135388	6.6
	"Frederick County, VA"	"51069"	20	82454	24.3
	"Hanover County, VA"	"51085"	14	101846	13.7 (Unreliable)
	"Henrico County, VA"	"51087"	35	322685	10.8
	"Henry County, VA"	"51089"	11	52168	21.1 (Unreliable)
	"Loudoun County, VA"	"51107"	33	362798	9.1
	"Montgomery County, VA"	"51121"	10	97348	10.3 (Unreliable)
	"Orange County, VA"	"51137"	11	34873	31.5 (Unreliable)
	"Prince William County, VA"	"51153"	36	443863	8.1
	"Pulaski County, VA"	"51155"	12	34315	35.0 (Unreliable)
	"Roanoke County, VA"	"51161"	19	93720	20.3 (Unreliable)
	"Russell County, VA"	"51167"	12	27998	42.9 (Unreliable)
	"Spotsylvania County, VA"	"51177"	14	129318	10.8 (Unreliable)
	"Stafford County, VA"	"51179"	10	140046	7.1 (Unreliable)
	"Tazewell County, VA"	"51185"	14	43429	32.2 (Unreliable)
	"Washington County, VA"	"51191"	13	54534	23.8 (Unreliable)
	"Wise County, VA"	"51195"	11	39925	27.6 (Unreliable)
	"Wythe County, VA"	"51197"	11	29059	37.9 (Unreliable)
	"Alexandria city, VA"	"51510"	10	151206	6.6 (Unreliable)
	"Chesapeake city, VA"	"51550"	25	233652	10.7
	"Danville city, VA"	"51590"	11	42395	25.9 (Unreliable)
	"Hampton city, VA"	"51650"	13	137754	9.4 (Unreliable)
	"Newport News city, VA"	"51700"	29	182420	15.9
	"Norfolk city, VA"	"51710"	31	246245	12.6
	"Portsmouth city, VA"	"51740"	18	95994	18.8 (Unreliable)
	"Richmond city, VA"	"51760"	51	216541	23.6
	"Roanoke city, VA"	"51770"	14	99791	14.0 (Unreliable)
	"Suffolk city, VA"	"51800"	10	86899	11.5 (Unreliable)
	"Virginia Beach city, VA"	"51810"	54	450116	12.0
	"Benton County, WA"	"53005"	22	186562	11.8
	"Clark County, WA"	"53011"	60	449647	13.3
	"Cowlitz County, WA"	"53015"	23	102106	22.5
	"Grays Harbor County, WA"	"53027"	17	70779	24.0 (Unreliable)
	"Island County, WA"	"53029"	14	79266	17.7 (Unreliable)
	"King County, WA"	"53033"	300	2078886	14.4
	"Kitsap County, WA"	"53035"	31	254272	12.2
	"Lewis County, WA"	"53041"	14	75115	18.6 (Unreliable)
	"Mason County, WA"	"53045"	13	60706	21.4 (Unreliable)
	"Pierce County, WA"	"53053"	126	830198	15.2
	"Skagit County, WA"	"53057"	14	120303	11.6 (Unreliable)
	"Snohomish County, WA"	"53061"	127	757958	16.8
	"Spokane County, WA"	"53063"	61	484337	12.6
	"Thurston County, WA"	"53067"	24	265809	9.0
	"Walla Walla County, WA"	"53071"	17	59658	28.5 (Unreliable)
	"Whatcom County, WA"	"53073"	15	208325	7.2 (Unreliable)
	"Yakima County, WA"	"53077"	24	247175	9.7
	"Berkeley County, WV"	"54003"	46	110238	41.7
	"Boone County, WV"	"54005"	23	23696	97.1
	"Brooke County, WV"	"54009"	10	23528	42.5 (Unreliable)
	"Cabell County, WV"	"54011"	50	96632	51.7
	"Fayette County, WV"	"54019"	17	45242	37.6 (Unreliable)
	"Greenbrier County, WV"	"54025"	12	35516	33.8 (Unreliable)
	"Hancock County, WV"	"54029"	18	30101	59.8 (Unreliable)
	"Harrison County, WV"	"54033"	20	68793	29.1
	"Jefferson County, WV"	"54037"	12	55642	21.6 (Unreliable)
	"Kanawha County, WV"	"54039"	81	190167	42.6
	"Lincoln County, WV"	"54043"	10	21612	46.3 (Unreliable)
	"Logan County, WV"	"54045"	21	35295	59.5
	"Mason County, WV"	"54053"	12	27076	44.3 (Unreliable)
	"Mercer County, WV"	"54055"	44	61646	71.4
	"Mingo County, WV"	"54059"	25	25691	97.3
	"Monongalia County, WV"	"54061"	14	103037	13.6 (Unreliable)
	"Nicholas County, WV"	"54067"	10	25705	38.9 (Unreliable)
	"Putnam County, WV"	"54079"	11	56845	19.4 (Unreliable)
	"Raleigh County, WV"	"54081"	39	78238	49.8
	"Wayne County, WV"	"54099"	18	41304	43.6 (Unreliable)
	"Wood County, WV"	"54107"	23	86394	26.6
	"Wyoming County, WV"	"54109"	19	22556	84.2 (Unreliable)
	"Brown County, WI"	"55009"	27	256612	10.5
	"Dane County, WI"	"55025"	79	516494	15.3
	"Dodge County, WI"	"55027"	10	88587	11.3 (Unreliable)
	"Fond du Lac County, WI"	"55039"	12	102018	11.8 (Unreliable)
	"Jefferson County, WI"	"55055"	14	84450	16.6 (Unreliable)
	"Kenosha County, WI"	"55059"	44	168122	26.2
	"Manitowoc County, WI"	"55071"	15	80145	18.7 (Unreliable)
	"Milwaukee County, WI"	"55079"	249	957185	26.0
	"Monroe County, WI"	"55081"	10	45348	22.1 (Unreliable)
	"Outagamie County, WI"	"55087"	14	182018	7.7 (Unreliable)
	"Ozaukee County, WI"	"55089"	11	87608	12.6 (Unreliable)
	"Racine County, WI"	"55101"	46	194925	23.6
	"Rock County, WI"	"55105"	31	161181	19.2
	"Sheboygan County, WI"	"55117"	10	115303	8.7 (Unreliable)
	"Walworth County, WI"	"55127"	14	103427	13.5 (Unreliable)
	"Washington County, WI"	"55131"	20	133433	15.0
	"Waukesha County, WI"	"55133"	51	395383	12.9
	"Winnebago County, WI"	"55139"	27	169701	15.9
	"Campbell County, WY"	"56005"	10	48241	20.7 (Unreliable)
	"Laramie County, WY"	"56021"	20	96264	20.8
	"Natrona County, WY"	"56025"	21	81432	25.8
	"Sweetwater County, WY"	"56037"	14	44970	31.1 (Unreliable)
