"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Catawba County, NC"	"37035"	22	155202	14.2
	"Cleveland County, NC"	"37045"	15	97000	15.5 (Unreliable)
	"Craven County, NC"	"37049"	17	104425	16.3 (Unreliable)
	"Cumberland County, NC"	"37051"	41	326676	12.6
	"Davidson County, NC"	"37057"	33	163737	20.2
	"Durham County, NC"	"37063"	25	288512	8.7
	"Edgecombe County, NC"	"37065"	11	55529	19.8 (Unreliable)
	"Forsyth County, NC"	"37067"	44	361049	12.2
	"Gaston County, NC"	"37071"	49	209384	23.4
	"Guilford County, NC"	"37081"	39	506794	7.7
	"Harnett County, NC"	"37085"	14	125095	11.2 (Unreliable)
	"Haywood County, NC"	"37087"	16	59131	27.1 (Unreliable)
	"Henderson County, NC"	"37089"	25	109269	22.9
	"Iredell County, NC"	"37097"	24	164811	14.6
	"Johnston County, NC"	"37101"	19	177729	10.7 (Unreliable)
	"Lincoln County, NC"	"37109"	18	79089	22.8 (Unreliable)
	"Mecklenburg County, NC"	"37119"	65	991322	6.6
	"Moore County, NC"	"37125"	10	91638	10.9 (Unreliable)
	"Nash County, NC"	"37127"	13	94461	13.8 (Unreliable)
	"New Hanover County, NC"	"37129"	40	213186	18.8
	"Onslow County, NC"	"37133"	20	185545	10.8
	"Orange County, NC"	"37135"	10	139114	7.2 (Unreliable)
	"Pitt County, NC"	"37147"	19	174332	10.9 (Unreliable)
	"Randolph County, NC"	"37151"	26	142276	18.3
	"Richmond County, NC"	"37153"	11	46132	23.8 (Unreliable)
	"Robeson County, NC"	"37155"	19	135074	14.1 (Unreliable)
	"Rockingham County, NC"	"37157"	13	91939	14.1 (Unreliable)
	"Rowan County, NC"	"37159"	29	138126	21.0
	"Rutherford County, NC"	"37161"	14	66830	20.9 (Unreliable)
	"Stanly County, NC"	"37167"	12	60595	19.8 (Unreliable)
	"Surry County, NC"	"37171"	12	72890	16.5 (Unreliable)
	"Transylvania County, NC"	"37175"	10	32827	30.5 (Unreliable)
	"Union County, NC"	"37179"	21	212549	9.9
	"Wake County, NC"	"37183"	72	973920	7.4
	"Wayne County, NC"	"37191"	14	124634	11.2 (Unreliable)
	"Wilkes County, NC"	"37193"	21	69073	30.4
	"Allen County, OH"	"39003"	16	105129	15.2 (Unreliable)
	"Ashtabula County, OH"	"39007"	20	99739	20.1
	"Belmont County, OH"	"39013"	10	69494	14.4 (Unreliable)
	"Brown County, OH"	"39015"	18	44240	40.7 (Unreliable)
	"Butler County, OH"	"39017"	125	371092	33.7
	"Clark County, OH"	"39023"	30	136689	21.9
	"Clermont County, OH"	"39025"	75	200158	37.5
	"Clinton County, OH"	"39027"	17	41868	40.6 (Unreliable)
	"Columbiana County, OH"	"39029"	29	105801	27.4
	"Cuyahoga County, OH"	"39035"	282	1263334	22.3
	"Darke County, OH"	"39037"	11	52330	21.0 (Unreliable)
	"Delaware County, OH"	"39041"	16	185225	8.6 (Unreliable)
	"Erie County, OH"	"39043"	17	76132	22.3 (Unreliable)
	"Fairfield County, OH"	"39045"	20	148900	13.4
	"Franklin County, OH"	"39049"	218	1214774	17.9
	"Geauga County, OH"	"39055"	11	93960	11.7 (Unreliable)
	"Greene County, OH"	"39057"	27	163805	16.5
	"Hamilton County, OH"	"39061"	240	804172	29.8
	"Hardin County, OH"	"39065"	10	31740	31.5 (Unreliable)
	"Huron County, OH"	"39077"	15	58832	25.5 (Unreliable)
	"Jackson County, OH"	"39079"	12	32833	36.5 (Unreliable)
	"Jefferson County, OH"	"39081"	19	67984	27.9 (Unreliable)
	"Knox County, OH"	"39083"	12	60843	19.7 (Unreliable)
	"Lake County, OH"	"39085"	47	229684	20.5
	"Lawrence County, OH"	"39087"	10	61919	16.2 (Unreliable)
	"Licking County, OH"	"39089"	27	168573	16.0
	"Logan County, OH"	"39091"	11	45453	24.2 (Unreliable)
	"Lorain County, OH"	"39093"	82	302907	27.1
	"Lucas County, OH"	"39095"	78	436253	17.9
	"Mahoning County, OH"	"39099"	46	234291	19.6
	"Marion County, OH"	"39101"	18	65885	27.3 (Unreliable)
	"Medina County, OH"	"39103"	16	174616	9.2 (Unreliable)
	"Miami County, OH"	"39109"	13	103377	12.6 (Unreliable)
	"Montgomery County, OH"	"39113"	214	534126	40.1
	"Muskingum County, OH"	"39119"	12	85735	14.0 (Unreliable)
	"Pickaway County, OH"	"39129"	10	56416	17.7 (Unreliable)
	"Portage County, OH"	"39133"	22	161504	13.6
	"Richland County, OH"	"39139"	24	122250	19.6
	"Ross County, OH"	"39141"	16	77274	20.7 (Unreliable)
	"Scioto County, OH"	"39145"	18	78068	23.1 (Unreliable)
	"Stark County, OH"	"39151"	53	374965	14.1
	"Summit County, OH"	"39153"	83	541929	15.3
	"Trumbull County, OH"	"39155"	43	206472	20.8
	"Tuscarawas County, OH"	"39157"	12	92683	12.9 (Unreliable)
	"Warren County, OH"	"39165"	30	219775	13.7
	"Caddo County, OK"	"40015"	11	29509	37.3 (Unreliable)
	"Canadian County, OK"	"40017"	19	126061	15.1 (Unreliable)
	"Carter County, OK"	"40019"	15	48590	30.9 (Unreliable)
	"Cherokee County, OK"	"40021"	13	47923	27.1 (Unreliable)
	"Cleveland County, OK"	"40027"	50	270015	18.5
	"Comanche County, OK"	"40031"	14	125014	11.2 (Unreliable)
	"Creek County, OK"	"40037"	15	70753	21.2 (Unreliable)
	"Garfield County, OK"	"40047"	14	62326	22.5 (Unreliable)
	"Garvin County, OK"	"40049"	10	27380	36.5 (Unreliable)
	"Le Flore County, OK"	"40079"	13	49928	26.0 (Unreliable)
	"Muskogee County, OK"	"40101"	16	70219	22.8 (Unreliable)
	"Oklahoma County, OK"	"40109"	173	755639	22.9
	"Payne County, OK"	"40119"	10	79393	12.6 (Unreliable)
	"Pittsburg County, OK"	"40121"	14	44828	31.2 (Unreliable)
	"Pottawatomie County, OK"	"40125"	17	71149	23.9 (Unreliable)
	"Rogers County, OK"	"40131"	11	89126	12.3 (Unreliable)
	"Sequoyah County, OK"	"40135"	17	41319	41.1 (Unreliable)
	"Stephens County, OK"	"40137"	11	44989	24.5 (Unreliable)
	"Tulsa County, OK"	"40143"	122	623055	19.6
	"Wagoner County, OK"	"40145"	20	75729	26.4
	"Clackamas County, OR"	"41005"	48	387995	12.4
	"Deschutes County, OR"	"41017"	16	165859	9.6 (Unreliable)
	"Douglas County, OR"	"41019"	10	106803	9.4 (Unreliable)
	"Jackson County, OR"	"41029"	28	207862	13.5
	"Josephine County, OR"	"41033"	10	83268	12.0 (Unreliable)
	"Lane County, OR"	"41039"	48	355812	13.5
	"Lincoln County, OR"	"41041"	11	46257	23.8 (Unreliable)
	"Linn County, OR"	"41043"	16	118496	13.5 (Unreliable)
	"Marion County, OR"	"41047"	18	321572	5.6 (Unreliable)
	"Multnomah County, OR"	"41051"	132	765850	17.2
	"Washington County, OR"	"41067"	48	555089	8.6
	"Allegheny County, PA"	"42003"	269	1233631	21.8
	"Armstrong County, PA"	"42005"	14	68095	20.6 (Unreliable)
	"Beaver County, PA"	"42007"	45	170045	26.5
	"Berks County, PA"	"42011"	54	413687	13.1
	"Blair County, PA"	"42013"	17	126419	13.4 (Unreliable)
	"Bucks County, PA"	"42017"	141	625783	22.5
	"Butler County, PA"	"42019"	39	185360	21.0
	"Cambria County, PA"	"42021"	50	138837	36.0
	"Carbon County, PA"	"42025"	17	64721	26.3 (Unreliable)
	"Chester County, PA"	"42029"	51	509396	10.0
	"Clearfield County, PA"	"42033"	18	81601	22.1 (Unreliable)
	"Crawford County, PA"	"42039"	20	87435	22.9
	"Cumberland County, PA"	"42041"	28	241265	11.6
	"Dauphin County, PA"	"42043"	38	271259	14.0
	"Delaware County, PA"	"42045"	138	561439	24.6
	"Erie County, PA"	"42049"	61	280613	21.7
	"Fayette County, PA"	"42051"	36	134867	26.7
	"Franklin County, PA"	"42055"	10	152063	6.6 (Unreliable)
	"Indiana County, PA"	"42063"	16	88264	18.1 (Unreliable)
	"Lackawanna County, PA"	"42069"	47	213986	22.0
	"Lancaster County, PA"	"42071"	51	530189	9.6
	"Lawrence County, PA"	"42073"	26	89120	29.2
	"Lebanon County, PA"	"42075"	10	135866	7.4 (Unreliable)
	"Lehigh County, PA"	"42077"	56	356006	15.7
	"Luzerne County, PA"	"42079"	66	319893	20.6
	"Lycoming County, PA"	"42081"	19	116720	16.3 (Unreliable)
	"Mercer County, PA"	"42085"	27	115343	23.4
	"Monroe County, PA"	"42089"	33	167271	19.7
	"Montgomery County, PA"	"42091"	138	813400	17.0
	"Northampton County, PA"	"42095"	48	299527	16.0
	"Northumberland County, PA"	"42097"	17	94025	18.1 (Unreliable)
	"Philadelphia County, PA"	"42101"	402	1555868	25.8
	"Pike County, PA"	"42103"	11	56598	19.4 (Unreliable)
	"Schuylkill County, PA"	"42107"	23	146758	15.7
	"Somerset County, PA"	"42111"	11	76769	14.3 (Unreliable)
	"Susquehanna County, PA"	"42115"	13	42266	30.8 (Unreliable)
	"Venango County, PA"	"42121"	11	53905	20.4 (Unreliable)
	"Washington County, PA"	"42125"	54	208264	25.9
	"Westmoreland County, PA"	"42129"	103	361151	28.5
	"York County, PA"	"42133"	68	439117	15.5
	"Kent County, RI"	"44003"	49	165043	29.7
	"Newport County, RI"	"44005"	16	82516	19.4 (Unreliable)
	"Providence County, RI"	"44007"	145	629731	23.0
	"Washington County, RI"	"44009"	24	126393	19.0
	"Aiken County, SC"	"45003"	32	164120	19.5
	"Anderson County, SC"	"45007"	36	190591	18.9
	"Beaufort County, SC"	"45013"	17	171010	9.9 (Unreliable)
	"Berkeley County, SC"	"45015"	28	193925	14.4
	"Charleston County, SC"	"45019"	44	372214	11.8
	"Darlington County, SC"	"45031"	14	67855	20.6 (Unreliable)
	"Dorchester County, SC"	"45035"	15	145310	10.3 (Unreliable)
	"Florence County, SC"	"45041"	20	138291	14.5
	"Greenville County, SC"	"45045"	68	473442	14.4
	"Horry County, SC"	"45051"	38	289310	13.1
	"Lancaster County, SC"	"45057"	12	80486	14.9 (Unreliable)
	"Laurens County, SC"	"45059"	18	66159	27.2 (Unreliable)
	"Lexington County, SC"	"45063"	49	273373	17.9
	"Oconee County, SC"	"45073"	12	74954	16.0 (Unreliable)
	"Pickens County, SC"	"45077"	32	119167	26.9
	"Richland County, SC"	"45079"	28	397488	7.0
	"Spartanburg County, SC"	"45083"	38	290722	13.1
	"York County, SC"	"45091"	37	239049	15.5
	"Minnehaha County, SD"	"46099"	15	179415	8.4 (Unreliable)
	"Anderson County, TN"	"47001"	25	75420	33.1
	"Benton County, TN"	"47005"	12	16280	73.7 (Unreliable)
	"Blount County, TN"	"47009"	23	124985	18.4
	"Bradley County, TN"	"47011"	20	101881	19.6
	"Campbell County, TN"	"47013"	15	40229	37.3 (Unreliable)
	"Cheatham County, TN"	"47021"	12	39387	30.5 (Unreliable)
	"Davidson County, TN"	"47037"	128	658990	19.4
	"Dickson County, TN"	"47043"	15	50211	29.9 (Unreliable)
	"Franklin County, TN"	"47051"	10	41313	24.2 (Unreliable)
	"Greene County, TN"	"47059"	14	68272	20.5 (Unreliable)
	"Hamblen County, TN"	"47063"	11	63082	17.4 (Unreliable)
	"Hamilton County, TN"	"47065"	53	348853	15.2
	"Hardin County, TN"	"47071"	18	25981	69.3 (Unreliable)
	"Hawkins County, TN"	"47073"	19	56740	33.5 (Unreliable)
	"Jefferson County, TN"	"47089"	10	52352	19.1 (Unreliable)
	"Knox County, TN"	"47093"	97	444325	21.8
	"McMinn County, TN"	"47107"	15	52405	28.6 (Unreliable)
	"Marion County, TN"	"47115"	11	28316	38.8 (Unreliable)
	"Maury County, TN"	"47119"	10	83611	12.0 (Unreliable)
	"Montgomery County, TN"	"47125"	26	184637	14.1
	"Putnam County, TN"	"47141"	17	73992	23.0 (Unreliable)
	"Roane County, TN"	"47145"	20	53035	37.7
	"Robertson County, TN"	"47147"	11	67244	16.4 (Unreliable)
	"Rutherford County, TN"	"47149"	43	281289	15.3
	"Sevier County, TN"	"47155"	18	93356	19.3 (Unreliable)
	"Shelby County, TN"	"47157"	140	938091	14.9
	"Sullivan County, TN"	"47163"	36	156562	23.0
	"Sumner County, TN"	"47165"	24	169110	14.2
	"Tipton County, TN"	"47167"	10	61599	16.2 (Unreliable)
	"Washington County, TN"	"47179"	19	125516	15.1 (Unreliable)
	"Williamson County, TN"	"47187"	14	199032	7.0 (Unreliable)
	"Wilson County, TN"	"47189"	21	122014	17.2
	"Bastrop County, TX"	"48021"	10	75850	13.2 (Unreliable)
	"Bell County, TX"	"48027"	25	326620	7.7
	"Bexar County, TX"	"48029"	185	1822056	10.2
	"Brazoria County, TX"	"48039"	31	330091	9.4
	"Brazos County, TX"	"48041"	12	204124	5.9 (Unreliable)
	"Collin County, TX"	"48085"	60	858098	7.0
	"Dallas County, TX"	"48113"	247	2479810	10.0
	"Denton County, TX"	"48121"	49	728282	6.7
	"Ector County, TX"	"48135"	19	149651	12.7 (Unreliable)
	"Ellis County, TX"	"48139"	12	156093	7.7 (Unreliable)
	"El Paso County, TX"	"48141"	73	831218	8.8
	"Fort Bend County, TX"	"48157"	18	653252	2.8 (Unreliable)
	"Galveston County, TX"	"48167"	38	306693	12.4
	"Grayson County, TX"	"48181"	21	122249	17.2
	"Harris County, TX"	"48201"	429	4346883	9.9
	"Hays County, TX"	"48209"	11	176029	6.2 (Unreliable)
	"Henderson County, TX"	"48213"	10	78600	12.7 (Unreliable)
	"Hidalgo County, TX"	"48215"	34	817039	4.2
	"Hood County, TX"	"48221"	13	52893	24.6 (Unreliable)
	"Hunt County, TX"	"48231"	14	87556	16.0 (Unreliable)
	"Jefferson County, TX"	"48245"	25	252648	9.9
	"Johnson County, TX"	"48251"	11	154557	7.1 (Unreliable)
	"Kaufman County, TX"	"48257"	15	108474	13.8 (Unreliable)
	"Lubbock County, TX"	"48303"	33	289972	11.4
	"McLennan County, TX"	"48309"	15	241432	6.2 (Unreliable)
	"Midland County, TX"	"48329"	19	152052	12.5 (Unreliable)
	"Montgomery County, TX"	"48339"	49	498951	9.8
	"Nueces County, TX"	"48355"	58	352728	16.4
	"Orange County, TX"	"48361"	12	83023	14.5 (Unreliable)
	"Potter County, TX"	"48375"	20	122272	16.4
	"Randall County, TX"	"48381"	11	126654	8.7 (Unreliable)
	"San Patricio County, TX"	"48409"	10	66274	15.1 (Unreliable)
	"Smith County, TX"	"48423"	24	216515	11.1
	"Tarrant County, TX"	"48439"	144	1912501	7.5
	"Taylor County, TX"	"48441"	12	134067	9.0 (Unreliable)
	"Tom Green County, TX"	"48451"	10	114865	8.7 (Unreliable)
	"Travis County, TX"	"48453"	156	1120948	13.9
	"Victoria County, TX"	"48469"	16	90075	17.8 (Unreliable)
	"Webb County, TX"	"48479"	29	263564	11.0
	"Wichita County, TX"	"48485"	21	132501	15.8
	"Williamson County, TX"	"48491"	42	470822	8.9
	"Cache County, UT"	"49005"	17	117198	14.5 (Unreliable)
	"Carbon County, UT"	"49007"	14	20935	66.9 (Unreliable)
	"Davis County, UT"	"49011"	45	322796	13.9
	"Salt Lake County, UT"	"49035"	262	1080761	24.2
	"Tooele County, UT"	"49045"	18	60749	29.6 (Unreliable)
	"Utah County, UT"	"49049"	84	552386	15.2
	"Washington County, UT"	"49053"	37	147628	25.1
	"Weber County, UT"	"49057"	45	238528	18.9
	"Chittenden County, VT"	"50007"	18	159933	11.3 (Unreliable)
	"Rutland County, VT"	"50021"	16	60574	26.4 (Unreliable)
	"Arlington County, VA"	"51013"	13	225187	5.8 (Unreliable)
	"Augusta County, VA"	"51015"	12	74113	16.2 (Unreliable)
	"Bedford County, VA"	"51019"	13	76192	17.1 (Unreliable)
	"Chesterfield County, VA"	"51041"	33	327985	10.1
	"Culpeper County, VA"	"51047"	15	48462	31.0 (Unreliable)
	"Fairfax County, VA"	"51059"	55	1132543	4.9
	"Frederick County, VA"	"51069"	14	81316	17.2 (Unreliable)
	"Hanover County, VA"	"51085"	12	101167	11.9 (Unreliable)
	"Henrico County, VA"	"51087"	28	319402	8.8
	"Henry County, VA"	"51089"	13	52659	24.7 (Unreliable)
	"Loudoun County, VA"	"51107"	23	350678	6.6
	"Orange County, VA"	"51137"	10	34548	28.9 (Unreliable)
	"Pittsylvania County, VA"	"51143"	11	62678	17.6 (Unreliable)
	"Prince William County, VA"	"51153"	30	438531	6.8
	"Spotsylvania County, VA"	"51177"	15	127779	11.7 (Unreliable)
	"Stafford County, VA"	"51179"	14	137071	10.2 (Unreliable)
	"Tazewell County, VA"	"51185"	11	44081	25.0 (Unreliable)
	"Wise County, VA"	"51195"	11	40672	27.0 (Unreliable)
	"Alexandria city, VA"	"51510"	16	149819	10.7 (Unreliable)
	"Chesapeake city, VA"	"51550"	31	230621	13.4
	"Hampton city, VA"	"51650"	17	137321	12.4 (Unreliable)
	"Newport News city, VA"	"51700"	18	181551	9.9 (Unreliable)
	"Norfolk city, VA"	"51710"	38	245168	15.5
	"Portsmouth city, VA"	"51740"	15	96185	15.6 (Unreliable)
	"Richmond city, VA"	"51760"	29	213701	13.6
	"Roanoke city, VA"	"51770"	23	99084	23.2
	"Virginia Beach city, VA"	"51810"	56	448604	12.5
	"Benton County, WA"	"53005"	19	184523	10.3 (Unreliable)
	"Chelan County, WA"	"53007"	11	73955	14.9 (Unreliable)
	"Clallam County, WA"	"53009"	19	72206	26.3 (Unreliable)
	"Clark County, WA"	"53011"	60	442365	13.6
	"Cowlitz County, WA"	"53015"	23	101784	22.6
	"Grays Harbor County, WA"	"53027"	16	70989	22.5 (Unreliable)
	"King County, WA"	"53033"	282	2045874	13.8
	"Kitsap County, WA"	"53035"	25	253114	9.9
	"Lewis County, WA"	"53041"	10	75126	13.3 (Unreliable)
	"Mason County, WA"	"53045"	10	60563	16.5 (Unreliable)
	"Pierce County, WA"	"53053"	123	818619	15.0
	"Skagit County, WA"	"53057"	27	118679	22.8
	"Snohomish County, WA"	"53061"	131	745124	17.6
	"Spokane County, WA"	"53063"	66	479479	13.8
	"Thurston County, WA"	"53067"	37	262536	14.1
	"Whatcom County, WA"	"53073"	21	206348	10.2
	"Yakima County, WA"	"53077"	15	246911	6.1 (Unreliable)
	"Berkeley County, WV"	"54003"	44	108481	40.6
	"Boone County, WV"	"54005"	19	24078	78.9 (Unreliable)
	"Cabell County, WV"	"54011"	48	96938	49.5
	"Fayette County, WV"	"54019"	24	45634	52.6
	"Hancock County, WV"	"54029"	15	30246	49.6 (Unreliable)
	"Harrison County, WV"	"54033"	19	68955	27.6 (Unreliable)
	"Jefferson County, WV"	"54037"	16	54897	29.1 (Unreliable)
	"Kanawha County, WV"	"54039"	64	191404	33.4
	"Logan County, WV"	"54045"	22	35983	61.1
	"McDowell County, WV"	"54047"	21	20901	100.5
	"Mercer County, WV"	"54055"	24	61841	38.8
	"Mingo County, WV"	"54059"	12	25974	46.2 (Unreliable)
	"Nicholas County, WV"	"54067"	11	25925	42.4 (Unreliable)
	"Putnam County, WV"	"54079"	12	56597	21.2 (Unreliable)
	"Raleigh County, WV"	"54081"	37	78780	47.0
	"Wayne County, WV"	"54099"	18	41653	43.2 (Unreliable)
	"Wood County, WV"	"54107"	17	86458	19.7 (Unreliable)
	"Wyoming County, WV"	"54109"	14	22964	61.0 (Unreliable)
	"Brown County, WI"	"55009"	29	254592	11.4
	"Columbia County, WI"	"55021"	14	56572	24.7 (Unreliable)
	"Dane County, WI"	"55025"	88	510007	17.3
	"Dodge County, WI"	"55027"	13	88359	14.7 (Unreliable)
	"Kenosha County, WI"	"55059"	46	167572	27.5
	"La Crosse County, WI"	"55063"	12	117073	10.3 (Unreliable)
	"Manitowoc County, WI"	"55071"	11	80632	13.6 (Unreliable)
	"Milwaukee County, WI"	"55079"	234	956717	24.5
	"Outagamie County, WI"	"55087"	13	180252	7.2 (Unreliable)
	"Ozaukee County, WI"	"55089"	11	87185	12.6 (Unreliable)
	"Racine County, WI"	"55101"	37	194775	19.0
	"Rock County, WI"	"55105"	32	160565	19.9
	"Sauk County, WI"	"55111"	10	63044	15.9 (Unreliable)
	"Sheboygan County, WI"	"55117"	13	114978	11.3 (Unreliable)
	"Walworth County, WI"	"55127"	17	102965	16.5 (Unreliable)
	"Washington County, WI"	"55131"	22	132841	16.6
	"Waukesha County, WI"	"55133"	47	394059	11.9
	"Winnebago County, WI"	"55139"	17	169518	10.0 (Unreliable)
	"Wood County, WI"	"55141"	10	73892	13.5 (Unreliable)
	"Fremont County, WY"	"56013"	10	41010	24.4 (Unreliable)
	"Laramie County, WY"	"56021"	15	95929	15.6 (Unreliable)
	"Natrona County, WY"	"56025"	17	81092	21.0 (Unreliable)
"Total"			43982	316204908	13.9
"---"
"Dataset: Compressed Mortality, 1999-2016"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Age Group: All"
"Gender: All"
"Hispanic Origin: All"
"ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics), X41"
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified), X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not"
"elsewhere classified), X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system), X44"
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances), X60 (Intentional"
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics), X61 (Intentional self-poisoning by and"
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified), X62"
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified), X63"
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system), X64 (Intentional"
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances), X85 (Assault by drugs,"
"medicaments and biological substances), Y10 (Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics,"
"undetermined intent), Y11 (Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic"
"drugs, not elsewhere classified, undetermined intent), Y12 (Poisoning by and exposure to narcotics and psychodysleptics"
"[hallucinogens], not elsewhere classified, undetermined intent), Y13 (Poisoning by and exposure to other drugs acting on the"
"autonomic nervous system, undetermined intent), Y14 (Poisoning by and exposure to other and unspecified drugs, medicaments and"
"biological substances, undetermined intent)"
"Race: All"
"States: All"
"Year: 2013"
"Group By: County"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Mar 9, 2018 10:38:29 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File"
"1999-2016 on CDC WONDER Online Database, released December 2017. Data are from the Compressed Mortality File 1999-2016 Series 20"
"No. 2V, 2017, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on Mar 9, 2018 10:38:29 PM"
"---"
Messages:
"1. Rows with zero Deaths are hidden, but the Population values in those rows are included in the totals. Use Quick Options above"
"to show zero rows."
"2. Rows with suppressed Deaths are hidden, but the Deaths and Population values in those rows are included in the totals. Use"
"Quick Options above to show suppressed rows."
"---"
Footnotes:
"1. Data are not available for this area for all of the requested years. See Caveats below for more information."
"---"
Caveats:
"1. Due to confidentiality constraints, sub-national death counts and rates are suppressed when the number of deaths is less than"
"10. Figures representing infant deaths and births have additional constraints for national and local data. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Assurance of Confidentiality."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Unreliable."
"3. About sub-national population figures for regions, divisions, states and counties: population figures for 1999 are from the"
"1990-1999 series of bridged-race intercensal estimates of the July 1 resident population; population figures for 2000 and 2010"
"are bridged-race April 1 census counts; population figures for 2001-2009 are from the revised 2000-2009 series of bridged-race"
"intercensal estimates of the July 1 resident population; and population figures for 2011-2016 are bridged-race postcensal"
"estimates of the July 1 resident population, from the Vintage 2016 series released by NCHS on June 26, 2017."
"4. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"5. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#ICD-10 Changes."
"6. Hoonah-Angoon Census Area, Alaska (FIPS code 02105) data are only available for 2014 and later; for computational purposes,"
"counts and population estimates for 1999-2013 are set to zero. Thus, counts and rates shown in multi-year requests for this"
"entity do not include any data for years prior to 2014, only data for 2014 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Hoonah-Angoon Census Area."
"7. Petersburg Borough/Census Area, Alaska (FIPS code 02195) data are only available for 2014 and later; for computational"
"purposes, counts and population estimates for 1999-2013 are set to zero. Thus, counts and rates shown in multi-year requests for"
"this entity do not include any data for years prior to 2014, only data for 2014 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Petersburg Borough/Census Area."
"8. Prince of Wales-Hyder Census Area, Alaska (FIPS code 02198) data are only available for 2014 and later; for computational"
"purposes, counts and population estimates for 1999-2013 are set to zero. Thus, counts and rates shown in multi-year requests for"
"this entity do not include any data for years prior to 2014, only data for 2014 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Prince of Wales-Hyder Census Area."
"9. Skagway Municipality, Alaska (FIPS code 02230) data are only available for 2014 and later; for computational purposes, counts"
"and population estimates for 1999-2013 are set to zero. Thus, counts and rates shown in multi-year requests for this entity do"
"not include any data for years prior to 2014, only data for 2014 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Skagway Municipality."
"10. Wrangell City and Borough, Alaska (FIPS code 02275) data are only available for 2014 and later; for computational purposes,"
"counts and population estimates for 1999-2013 are set to zero. Thus, counts and rates shown in multi-year requests for this"
"entity do not include any data for years prior to 2014, only data for 2014 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Wrangell City and Borough."
"11. Carson City, Nevada (FIPS code 32510) data are shown separately from the adjacent counties for."
"12. Baltimore city, Maryland (FIPS code 24510) and Baltimore County, Maryland (FIPS code 24005) data are reported separately."
"13. St. Louis city, Missouri (FIPS code 29510) and St. Louis County, Missouri (FIPS code 29189) data are reported separately."
"14. Bedford city, Virginia (FIPS code 51515) data are available only for 1999-2010. For 2011 and beyond, death counts and"
"population estimates for Bedford city have been combined with Bedford County (FIPS code 51019). Death counts and population"
"estimates for this entity from multi-year requests, only reflect data from 1999 through 2010; for 2011 and beyond they have been"
"set to zero. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Bedford-Virginia."
"15. Clifton Forge city, Virginia (FIPS code 51560) data are available only for 1999-2000. For 2001 and beyond, death counts and"
"population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code 51005)."
"Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 through 2000; for"
"2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Clifton Forge."
