"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Jefferson County, NY"	"36045"	15	117260	12.8 (Unreliable)
	"Kings County, NY"	"36047"	247	2624941	9.4
	"Monroe County, NY"	"36055"	103	749048	13.8
	"Nassau County, NY"	"36059"	202	1359702	14.9
	"New York County, NY"	"36061"	167	1641168	10.2
	"Niagara County, NY"	"36063"	52	212522	24.5
	"Oneida County, NY"	"36065"	40	232025	17.2
	"Onondaga County, NY"	"36067"	97	468275	20.7
	"Ontario County, NY"	"36069"	11	109654	10.0 (Unreliable)
	"Orange County, NY"	"36071"	71	377130	18.8
	"Oswego County, NY"	"36075"	24	119962	20.0
	"Putnam County, NY"	"36079"	18	99265	18.1 (Unreliable)
	"Queens County, NY"	"36081"	163	2327228	7.0
	"Rensselaer County, NY"	"36083"	21	160101	13.1
	"Richmond County, NY"	"36085"	85	473969	17.9
	"Rockland County, NY"	"36087"	37	325491	11.4
	"St. Lawrence County, NY"	"36089"	13	110935	11.7 (Unreliable)
	"Saratoga County, NY"	"36091"	23	226140	10.2
	"Schenectady County, NY"	"36093"	17	154758	11.0 (Unreliable)
	"Suffolk County, NY"	"36103"	277	1497903	18.5
	"Sullivan County, NY"	"36105"	20	74751	26.8
	"Tompkins County, NY"	"36109"	14	104564	13.4 (Unreliable)
	"Ulster County, NY"	"36111"	33	179824	18.4
	"Westchester County, NY"	"36119"	113	972900	11.6
	"Alamance County, NC"	"37001"	16	157857	10.1 (Unreliable)
	"Alexander County, NC"	"37003"	14	37304	37.5 (Unreliable)
	"Brunswick County, NC"	"37019"	32	122622	26.1
	"Buncombe County, NC"	"37021"	39	252808	15.4
	"Burke County, NC"	"37023"	36	88704	40.6
	"Cabarrus County, NC"	"37025"	31	196508	15.8
	"Caldwell County, NC"	"37027"	30	81282	36.9
	"Carteret County, NC"	"37031"	21	68863	30.5
	"Catawba County, NC"	"37035"	27	155593	17.4
	"Cleveland County, NC"	"37045"	29	96924	29.9
	"Craven County, NC"	"37049"	30	103427	29.0
	"Cumberland County, NC"	"37051"	53	325581	16.3
	"Davidson County, NC"	"37057"	26	164196	15.8
	"Durham County, NC"	"37063"	25	300573	8.3
	"Forsyth County, NC"	"37067"	69	368019	18.7
	"Gaston County, NC"	"37071"	44	213366	20.6
	"Guilford County, NC"	"37081"	63	517548	12.2
	"Halifax County, NC"	"37083"	13	52323	24.8 (Unreliable)
	"Harnett County, NC"	"37085"	17	128124	13.3 (Unreliable)
	"Haywood County, NC"	"37087"	13	59899	21.7 (Unreliable)
	"Henderson County, NC"	"37089"	22	112327	19.6
	"Iredell County, NC"	"37097"	25	169992	14.7
	"Johnston County, NC"	"37101"	29	185733	15.6
	"Lee County, NC"	"37105"	10	59438	16.8 (Unreliable)
	"Lenoir County, NC"	"37107"	11	58041	19.0 (Unreliable)
	"Mecklenburg County, NC"	"37119"	110	1033466	10.6
	"Moore County, NC"	"37125"	13	94436	13.8 (Unreliable)
	"Nash County, NC"	"37127"	16	93919	17.0 (Unreliable)
	"New Hanover County, NC"	"37129"	53	219868	24.1
	"Onslow County, NC"	"37133"	21	187033	11.2
	"Orange County, NC"	"37135"	11	140696	7.8 (Unreliable)
	"Pender County, NC"	"37141"	17	57680	29.5 (Unreliable)
	"Pitt County, NC"	"37147"	18	176182	10.2 (Unreliable)
	"Randolph County, NC"	"37151"	36	142553	25.3
	"Richmond County, NC"	"37153"	14	45436	30.8 (Unreliable)
	"Robeson County, NC"	"37155"	18	134292	13.4 (Unreliable)
	"Rockingham County, NC"	"37157"	14	91675	15.3 (Unreliable)
	"Rowan County, NC"	"37159"	37	139021	26.6
	"Rutherford County, NC"	"37161"	23	66462	34.6
	"Stanly County, NC"	"37167"	14	60586	23.1 (Unreliable)
	"Stokes County, NC"	"37169"	13	46372	28.0 (Unreliable)
	"Surry County, NC"	"37171"	13	72548	17.9 (Unreliable)
	"Union County, NC"	"37179"	26	222384	11.7
	"Wake County, NC"	"37183"	88	1021974	8.6
	"Wayne County, NC"	"37191"	13	124319	10.5 (Unreliable)
	"Wilkes County, NC"	"37193"	28	68519	40.9
	"Adams County, OH"	"39001"	13	28016	46.4 (Unreliable)
	"Allen County, OH"	"39003"	20	104210	19.2
	"Ashtabula County, OH"	"39007"	24	98544	24.4
	"Belmont County, OH"	"39013"	18	69039	26.1 (Unreliable)
	"Brown County, OH"	"39015"	26	43825	59.3
	"Butler County, OH"	"39017"	197	375459	52.5
	"Clark County, OH"	"39023"	77	135815	56.7
	"Clermont County, OH"	"39025"	103	201791	51.0
	"Clinton County, OH"	"39027"	21	41852	50.2
	"Columbiana County, OH"	"39029"	32	104683	30.6
	"Crawford County, OH"	"39033"	12	42330	28.3 (Unreliable)
	"Cuyahoga County, OH"	"39035"	299	1255025	23.8
	"Darke County, OH"	"39037"	16	52100	30.7 (Unreliable)
	"Delaware County, OH"	"39041"	18	192884	9.3 (Unreliable)
	"Erie County, OH"	"39043"	24	75471	31.8
	"Fairfield County, OH"	"39045"	17	151326	11.2 (Unreliable)
	"Fayette County, OH"	"39047"	16	28646	55.9 (Unreliable)
	"Franklin County, OH"	"39049"	312	1250269	25.0
	"Geauga County, OH"	"39055"	14	94095	14.9 (Unreliable)
	"Greene County, OH"	"39057"	46	164036	28.0
	"Guernsey County, OH"	"39059"	11	39269	28.0 (Unreliable)
	"Hamilton County, OH"	"39061"	358	807748	44.3
	"Hancock County, OH"	"39063"	15	75734	19.8 (Unreliable)
	"Highland County, OH"	"39071"	14	43018	32.5 (Unreliable)
	"Huron County, OH"	"39077"	10	58366	17.1 (Unreliable)
	"Jefferson County, OH"	"39081"	16	67327	23.8 (Unreliable)
	"Knox County, OH"	"39083"	11	60973	18.0 (Unreliable)
	"Lake County, OH"	"39085"	53	229262	23.1
	"Lawrence County, OH"	"39087"	24	61042	39.3
	"Licking County, OH"	"39089"	37	170759	21.7
	"Logan County, OH"	"39091"	10	45348	22.1 (Unreliable)
	"Lorain County, OH"	"39093"	71	305213	23.3
	"Lucas County, OH"	"39095"	127	433496	29.3
	"Mahoning County, OH"	"39099"	63	231767	27.2
	"Marion County, OH"	"39101"	23	65232	35.3
	"Medina County, OH"	"39103"	36	176334	20.4
	"Miami County, OH"	"39109"	17	104197	16.3 (Unreliable)
	"Montgomery County, OH"	"39113"	262	531567	49.3
	"Muskingum County, OH"	"39119"	14	86305	16.2 (Unreliable)
	"Pickaway County, OH"	"39129"	10	56971	17.6 (Unreliable)
	"Pike County, OH"	"39131"	13	28206	46.1 (Unreliable)
	"Portage County, OH"	"39133"	38	162042	23.5
	"Preble County, OH"	"39135"	14	41367	33.8 (Unreliable)
	"Richland County, OH"	"39139"	38	121581	31.3
	"Ross County, OH"	"39141"	39	77162	50.5
	"Sandusky County, OH"	"39143"	12	59518	20.2 (Unreliable)
	"Scioto County, OH"	"39145"	30	76752	39.1
	"Seneca County, OH"	"39147"	11	55579	19.8 (Unreliable)
	"Stark County, OH"	"39151"	77	374865	20.5
	"Summit County, OH"	"39153"	188	541316	34.7
	"Trumbull County, OH"	"39155"	94	203631	46.2
	"Tuscarawas County, OH"	"39157"	10	92702	10.8 (Unreliable)
	"Warren County, OH"	"39165"	45	224439	20.0
	"Wayne County, OH"	"39169"	24	116108	20.7
	"Wood County, OH"	"39173"	24	129606	18.5
	"Bryan County, OK"	"40013"	10	44987	22.2 (Unreliable)
	"Canadian County, OK"	"40017"	15	133283	11.3 (Unreliable)
	"Carter County, OK"	"40019"	15	48666	30.8 (Unreliable)
	"Cherokee County, OK"	"40021"	11	48369	22.7 (Unreliable)
	"Cleveland County, OK"	"40027"	51	274213	18.6
	"Comanche County, OK"	"40031"	14	124196	11.3 (Unreliable)
	"Creek County, OK"	"40037"	12	70975	16.9 (Unreliable)
	"Garvin County, OK"	"40049"	11	27795	39.6 (Unreliable)
	"Le Flore County, OK"	"40079"	10	49721	20.1 (Unreliable)
	"McClain County, OK"	"40087"	11	38023	28.9 (Unreliable)
	"Mayes County, OK"	"40097"	14	40810	34.3 (Unreliable)
	"Muskogee County, OK"	"40101"	21	69591	30.2
	"Oklahoma County, OK"	"40109"	145	775949	18.7
	"Pottawatomie County, OK"	"40125"	19	71832	26.5 (Unreliable)
	"Rogers County, OK"	"40131"	13	90727	14.3 (Unreliable)
	"Stephens County, OK"	"40137"	12	44648	26.9 (Unreliable)
	"Tulsa County, OK"	"40143"	111	638558	17.4
	"Wagoner County, OK"	"40145"	16	76754	20.8 (Unreliable)
	"Clackamas County, OR"	"41005"	36	401150	9.0
	"Deschutes County, OR"	"41017"	14	174942	8.0 (Unreliable)
	"Douglas County, OR"	"41019"	20	107525	18.6
	"Jackson County, OR"	"41029"	32	213534	15.0
	"Josephine County, OR"	"41033"	14	84742	16.5 (Unreliable)
	"Klamath County, OR"	"41035"	10	65908	15.2 (Unreliable)
	"Lane County, OR"	"41039"	64	362600	17.7
	"Linn County, OR"	"41043"	15	120444	12.5 (Unreliable)
	"Marion County, OR"	"41047"	31	329947	9.4
	"Multnomah County, OR"	"41051"	124	789125	15.7
	"Washington County, OR"	"41067"	47	572759	8.2
	"Yamhill County, OR"	"41071"	12	102505	11.7 (Unreliable)
	"Allegheny County, PA"	"42003"	419	1229298	34.1
	"Armstrong County, PA"	"42005"	27	66953	40.3
	"Beaver County, PA"	"42007"	36	168908	21.3
	"Berks County, PA"	"42011"	49	414635	11.8
	"Blair County, PA"	"42013"	37	125506	29.5
	"Bradford County, PA"	"42015"	12	61329	19.6 (Unreliable)
	"Bucks County, PA"	"42017"	145	626821	23.1
	"Butler County, PA"	"42019"	53	186441	28.4
	"Cambria County, PA"	"42021"	54	136194	39.6
	"Carbon County, PA"	"42025"	16	63936	25.0 (Unreliable)
	"Centre County, PA"	"42027"	13	160491	8.1 (Unreliable)
	"Chester County, PA"	"42029"	93	515253	18.0
	"Clearfield County, PA"	"42033"	14	80967	17.3 (Unreliable)
	"Columbia County, PA"	"42037"	12	66586	18.0 (Unreliable)
	"Crawford County, PA"	"42039"	30	86638	34.6
	"Cumberland County, PA"	"42041"	39	246513	15.8
	"Dauphin County, PA"	"42043"	58	272904	21.3
	"Delaware County, PA"	"42045"	195	563321	34.6
	"Erie County, PA"	"42049"	61	278052	21.9
	"Fayette County, PA"	"42051"	48	133704	35.9
	"Franklin County, PA"	"42055"	22	153295	14.4
	"Greene County, PA"	"42059"	13	37438	34.7 (Unreliable)
	"Indiana County, PA"	"42063"	34	86977	39.1
	"Jefferson County, PA"	"42065"	12	44410	27.0 (Unreliable)
	"Lackawanna County, PA"	"42069"	61	212175	28.7
	"Lancaster County, PA"	"42071"	79	536349	14.7
	"Lawrence County, PA"	"42073"	35	88036	39.8
	"Lebanon County, PA"	"42075"	29	137729	21.1
	"Lehigh County, PA"	"42077"	69	360852	19.1
	"Luzerne County, PA"	"42079"	90	317812	28.3
	"Lycoming County, PA"	"42081"	20	115829	17.3
	"Mc Kean County, PA"	"42083"	11	42416	25.9 (Unreliable)
	"Mercer County, PA"	"42085"	17	113992	14.9 (Unreliable)
	"Monroe County, PA"	"42089"	43	166499	25.8
	"Montgomery County, PA"	"42091"	156	818363	19.1
	"Northampton County, PA"	"42095"	82	301190	27.2
	"Northumberland County, PA"	"42097"	16	93144	17.2 (Unreliable)
	"Philadelphia County, PA"	"42101"	568	1564964	36.3
	"Pike County, PA"	"42103"	14	55927	25.0 (Unreliable)
	"Schuylkill County, PA"	"42107"	31	144321	21.5
	"Somerset County, PA"	"42111"	21	75649	27.8
	"Susquehanna County, PA"	"42115"	10	41448	24.1 (Unreliable)
	"Venango County, PA"	"42121"	12	53101	22.6 (Unreliable)
	"Washington County, PA"	"42125"	70	208268	33.6
	"Wayne County, PA"	"42127"	16	51091	31.3 (Unreliable)
	"Westmoreland County, PA"	"42129"	136	357699	38.0
	"Wyoming County, PA"	"42131"	10	27756	36.0 (Unreliable)
	"York County, PA"	"42133"	97	441929	21.9
	"Bristol County, RI"	"44001"	10	49265	20.3 (Unreliable)
	"Kent County, RI"	"44003"	49	164618	29.8
	"Providence County, RI"	"44007"	216	632488	34.2
	"Washington County, RI"	"44009"	27	126320	21.4
	"Aiken County, SC"	"45003"	35	166111	21.1
	"Anderson County, SC"	"45007"	42	194532	21.6
	"Beaufort County, SC"	"45013"	11	179782	6.1 (Unreliable)
	"Berkeley County, SC"	"45015"	26	202776	12.8
	"Charleston County, SC"	"45019"	70	389291	18.0
	"Dorchester County, SC"	"45035"	32	152536	21.0
	"Florence County, SC"	"45041"	16	138807	11.5 (Unreliable)
	"Georgetown County, SC"	"45043"	10	61243	16.3 (Unreliable)
	"Greenville County, SC"	"45045"	107	490661	21.8
	"Horry County, SC"	"45051"	50	309871	16.1
	"Laurens County, SC"	"45059"	11	66545	16.5 (Unreliable)
	"Lexington County, SC"	"45063"	50	281555	17.8
	"Oconee County, SC"	"45073"	19	75744	25.1 (Unreliable)
	"Pickens County, SC"	"45077"	34	121493	28.0
	"Richland County, SC"	"45079"	43	406842	10.6
	"Spartanburg County, SC"	"45083"	57	297088	19.2
	"York County, SC"	"45091"	42	251021	16.7
	"Minnehaha County, SD"	"46099"	22	185285	11.9
	"Anderson County, TN"	"47001"	26	75698	34.3
	"Blount County, TN"	"47009"	32	127142	25.2
	"Bradley County, TN"	"47011"	20	103907	19.2
	"Campbell County, TN"	"47013"	21	39728	52.9
	"Carter County, TN"	"47019"	12	56430	21.3 (Unreliable)
	"Cheatham County, TN"	"47021"	16	39690	40.3 (Unreliable)
	"Claiborne County, TN"	"47025"	12	31687	37.9 (Unreliable)
	"Coffee County, TN"	"47031"	13	54279	24.0 (Unreliable)
	"Davidson County, TN"	"47037"	155	678323	22.9
	"Dickson County, TN"	"47043"	18	51461	35.0 (Unreliable)
	"Franklin County, TN"	"47051"	14	41514	33.7 (Unreliable)
	"Gibson County, TN"	"47053"	10	49442	20.2 (Unreliable)
	"Giles County, TN"	"47055"	10	29079	34.4 (Unreliable)
	"Hamblen County, TN"	"47063"	17	63414	26.8 (Unreliable)
	"Hamilton County, TN"	"47065"	61	353604	17.3
	"Hardin County, TN"	"47071"	11	25718	42.8 (Unreliable)
	"Hawkins County, TN"	"47073"	16	56443	28.3 (Unreliable)
	"Knox County, TN"	"47093"	153	451444	33.9
	"Loudon County, TN"	"47105"	10	50978	19.6 (Unreliable)
	"McMinn County, TN"	"47107"	10	52636	19.0 (Unreliable)
	"McNairy County, TN"	"47109"	11	25997	42.3 (Unreliable)
	"Madison County, TN"	"47113"	10	97609	10.2 (Unreliable)
	"Maury County, TN"	"47119"	15	87735	17.1 (Unreliable)
	"Monroe County, TN"	"47123"	12	45677	26.3 (Unreliable)
	"Montgomery County, TN"	"47125"	36	193294	18.6
	"Morgan County, TN"	"47129"	10	21492	46.5 (Unreliable)
	"Putnam County, TN"	"47141"	15	74974	20.0 (Unreliable)
	"Roane County, TN"	"47145"	21	52726	39.8
	"Robertson County, TN"	"47147"	15	68452	21.9 (Unreliable)
	"Rutherford County, TN"	"47149"	56	298423	18.8
	"Sevier County, TN"	"47155"	28	95661	29.3
	"Shelby County, TN"	"47157"	194	936131	20.7
	"Sullivan County, TN"	"47163"	35	156661	22.3
	"Sumner County, TN"	"47165"	24	175866	13.6
	"Tipton County, TN"	"47167"	15	61605	24.3 (Unreliable)
	"Washington County, TN"	"47179"	30	126357	23.7
	"Williamson County, TN"	"47187"	25	211674	11.8
	"Wilson County, TN"	"47189"	37	128772	28.7
	"Anderson County, TX"	"48001"	10	57487	17.4 (Unreliable)
	"Angelina County, TX"	"48005"	10	87938	11.4 (Unreliable)
	"Bell County, TX"	"48027"	27	334812	8.1
	"Bexar County, TX"	"48029"	198	1895482	10.4
	"Brazoria County, TX"	"48039"	30	345661	8.7
	"Brazos County, TX"	"48041"	20	215867	9.3
	"Cameron County, TX"	"48061"	18	419893	4.3 (Unreliable)
	"Collin County, TX"	"48085"	72	913079	7.9
	"Comal County, TX"	"48091"	13	129113	10.1 (Unreliable)
	"Dallas County, TX"	"48113"	290	2545775	11.4
	"Denton County, TX"	"48121"	59	778491	7.6
	"Ector County, TX"	"48135"	13	159689	8.1 (Unreliable)
	"Ellis County, TX"	"48139"	12	163474	7.3 (Unreliable)
	"El Paso County, TX"	"48141"	61	833783	7.3
	"Fort Bend County, TX"	"48157"	34	713849	4.8
	"Galveston County, TX"	"48167"	54	321538	16.8
	"Grayson County, TX"	"48181"	11	125537	8.8 (Unreliable)
	"Guadalupe County, TX"	"48187"	11	151164	7.3 (Unreliable)
	"Harris County, TX"	"48201"	459	4533341	10.1
	"Hays County, TX"	"48209"	14	194574	7.2 (Unreliable)
	"Henderson County, TX"	"48213"	15	79416	18.9 (Unreliable)
	"Hidalgo County, TX"	"48215"	27	839314	3.2
	"Hunt County, TX"	"48231"	10	89847	11.1 (Unreliable)
	"Jefferson County, TX"	"48245"	27	254167	10.6
	"Johnson County, TX"	"48251"	14	159674	8.8 (Unreliable)
	"Kaufman County, TX"	"48257"	15	114472	13.1 (Unreliable)
	"Liberty County, TX"	"48291"	14	79696	17.6 (Unreliable)
	"Lubbock County, TX"	"48303"	29	299008	9.7
	"McLennan County, TX"	"48309"	25	245203	10.2
	"Midland County, TX"	"48329"	12	161272	7.4 (Unreliable)
	"Montgomery County, TX"	"48339"	60	536434	11.2
	"Nacogdoches County, TX"	"48347"	15	65641	22.9 (Unreliable)
	"Nueces County, TX"	"48355"	67	360118	18.6
	"Orange County, TX"	"48361"	15	84283	17.8 (Unreliable)
	"Parker County, TX"	"48367"	16	126085	12.7 (Unreliable)
	"Potter County, TX"	"48375"	17	121374	14.0 (Unreliable)
	"Randall County, TX"	"48381"	17	130283	13.0 (Unreliable)
	"Smith County, TX"	"48423"	20	222478	9.0
	"Tarrant County, TX"	"48439"	179	1981410	9.0
	"Taylor County, TX"	"48441"	18	136325	13.2 (Unreliable)
	"Tom Green County, TX"	"48451"	10	117942	8.5 (Unreliable)
	"Travis County, TX"	"48453"	137	1174818	11.7
	"Webb County, TX"	"48479"	25	268929	9.3
	"Wichita County, TX"	"48485"	17	131522	12.9 (Unreliable)
	"Williamson County, TX"	"48491"	31	508059	6.1
	"Box Elder County, UT"	"49003"	12	51998	23.1 (Unreliable)
	"Cache County, UT"	"49005"	11	120060	9.2 (Unreliable)
	"Davis County, UT"	"49011"	57	335768	17.0
	"Iron County, UT"	"49021"	10	48294	20.7 (Unreliable)
	"Salt Lake County, UT"	"49035"	283	1104622	25.6
	"Tooele County, UT"	"49045"	15	62879	23.9 (Unreliable)
	"Utah County, UT"	"49049"	97	574796	16.9
	"Washington County, UT"	"49053"	34	155450	21.9
	"Weber County, UT"	"49057"	73	243453	30.0
	"Chittenden County, VT"	"50007"	25	161466	15.5
	"Franklin County, VT"	"50011"	12	48935	24.5 (Unreliable)
	"Rutland County, VT"	"50021"	11	59706	18.4 (Unreliable)
	"Windsor County, VT"	"50027"	14	55672	25.1 (Unreliable)
	"Arlington County, VA"	"51013"	18	227897	7.9 (Unreliable)
	"Buchanan County, VA"	"51027"	11	22780	48.3 (Unreliable)
	"Chesterfield County, VA"	"51041"	36	335539	10.7
	"Culpeper County, VA"	"51047"	12	49369	24.3 (Unreliable)
	"Fairfax County, VA"	"51059"	86	1137472	7.6
	"Fauquier County, VA"	"51061"	13	68696	18.9 (Unreliable)
	"Frederick County, VA"	"51069"	22	83177	26.4
	"Hanover County, VA"	"51085"	13	103171	12.6 (Unreliable)
	"Henrico County, VA"	"51087"	47	325142	14.5
	"Loudoun County, VA"	"51107"	23	374559	6.1
	"Prince William County, VA"	"51153"	32	450179	7.1
	"Roanoke County, VA"	"51161"	11	93916	11.7 (Unreliable)
	"Shenandoah County, VA"	"51171"	13	43051	30.2 (Unreliable)
	"Spotsylvania County, VA"	"51177"	22	130603	16.8
	"Stafford County, VA"	"51179"	17	141792	12.0 (Unreliable)
	"Tazewell County, VA"	"51185"	13	42934	30.3 (Unreliable)
	"Warren County, VA"	"51187"	13	39147	33.2 (Unreliable)
	"Wise County, VA"	"51195"	13	39654	32.8 (Unreliable)
	"Alexandria city, VA"	"51510"	13	153172	8.5 (Unreliable)
	"Chesapeake city, VA"	"51550"	44	235431	18.7
	"Hampton city, VA"	"51650"	24	136354	17.6
	"Newport News city, VA"	"51700"	22	181985	12.1
	"Norfolk city, VA"	"51710"	43	246130	17.5
	"Portsmouth city, VA"	"51740"	19	96356	19.7 (Unreliable)
	"Richmond city, VA"	"51760"	48	219628	21.9
	"Roanoke city, VA"	"51770"	24	99969	24.0
	"Virginia Beach city, VA"	"51810"	61	451854	13.5
	"Benton County, WA"	"53005"	37	190337	19.4
	"Clallam County, WA"	"53009"	13	73522	17.7 (Unreliable)
	"Clark County, WA"	"53011"	66	458394	14.4
	"Cowlitz County, WA"	"53015"	15	103378	14.5 (Unreliable)
	"Grant County, WA"	"53025"	13	93124	14.0 (Unreliable)
	"Grays Harbor County, WA"	"53027"	16	71023	22.5 (Unreliable)
	"Island County, WA"	"53029"	12	80796	14.9 (Unreliable)
	"King County, WA"	"53033"	285	2114256	13.5
	"Kitsap County, WA"	"53035"	43	260514	16.5
	"Lewis County, WA"	"53041"	11	75754	14.5 (Unreliable)
	"Mason County, WA"	"53045"	13	61036	21.3 (Unreliable)
	"Pierce County, WA"	"53053"	142	842676	16.9
	"Skagit County, WA"	"53057"	23	121724	18.9
	"Snohomish County, WA"	"53061"	134	770165	17.4
	"Spokane County, WA"	"53063"	95	490526	19.4
	"Thurston County, WA"	"53067"	37	269183	13.7
	"Walla Walla County, WA"	"53071"	10	60149	16.6 (Unreliable)
	"Whatcom County, WA"	"53073"	31	212164	14.6
	"Yakima County, WA"	"53077"	28	248115	11.3
	"Berkeley County, WV"	"54003"	47	111635	42.1
	"Boone County, WV"	"54005"	17	23263	73.1 (Unreliable)
	"Cabell County, WV"	"54011"	79	96653	81.7
	"Fayette County, WV"	"54019"	12	44822	26.8 (Unreliable)
	"Greenbrier County, WV"	"54025"	12	35433	33.9 (Unreliable)
	"Hampshire County, WV"	"54027"	13	23331	55.7 (Unreliable)
	"Hancock County, WV"	"54029"	15	29844	50.3 (Unreliable)
	"Harrison County, WV"	"54033"	19	68570	27.7 (Unreliable)
	"Jefferson County, WV"	"54037"	17	56199	30.2 (Unreliable)
	"Kanawha County, WV"	"54039"	108	188207	57.4
	"Logan County, WV"	"54045"	22	34514	63.7
	"McDowell County, WV"	"54047"	28	19698	142.1
	"Mercer County, WV"	"54055"	36	61043	59.0
	"Mingo County, WV"	"54059"	13	25249	51.5 (Unreliable)
	"Monongalia County, WV"	"54061"	13	103991	12.5 (Unreliable)
	"Nicholas County, WV"	"54067"	11	25547	43.1 (Unreliable)
	"Ohio County, WV"	"54069"	14	42893	32.6 (Unreliable)
	"Putnam County, WV"	"54079"	19	56799	33.5 (Unreliable)
	"Raleigh County, WV"	"54081"	61	77433	78.8
	"Wayne County, WV"	"54099"	16	40974	39.0 (Unreliable)
	"Wood County, WV"	"54107"	24	86254	27.8
	"Wyoming County, WV"	"54109"	24	22152	108.3
	"Brown County, WI"	"55009"	28	258520	10.8
	"Columbia County, WI"	"55021"	13	56754	22.9 (Unreliable)
	"Dane County, WI"	"55025"	83	522878	15.9
	"Dodge County, WI"	"55027"	22	88434	24.9
	"Fond du Lac County, WI"	"55039"	16	101943	15.7 (Unreliable)
	"Jefferson County, WI"	"55055"	12	84640	14.2 (Unreliable)
	"Kenosha County, WI"	"55059"	36	168168	21.4
	"La Crosse County, WI"	"55063"	12	118060	10.2 (Unreliable)
	"Manitowoc County, WI"	"55071"	18	79717	22.6 (Unreliable)
	"Marathon County, WI"	"55073"	15	135782	11.0 (Unreliable)
	"Milwaukee County, WI"	"55079"	257	956314	26.9
	"Outagamie County, WI"	"55087"	21	183264	11.5
	"Racine County, WI"	"55101"	39	194917	20.0
	"Rock County, WI"	"55105"	30	161334	18.6
	"Sauk County, WI"	"55111"	12	63646	18.9 (Unreliable)
	"Sheboygan County, WI"	"55117"	21	115591	18.2
	"Walworth County, WI"	"55127"	14	102725	13.6 (Unreliable)
	"Washington County, WI"	"55131"	16	133815	12.0 (Unreliable)
	"Waukesha County, WI"	"55133"	44	396311	11.1
	"Winnebago County, WI"	"55139"	24	169565	14.2
	"Fremont County, WY"	"56013"	14	40355	34.7 (Unreliable)
	"Laramie County, WY"	"56021"	17	97183	17.5 (Unreliable)
	"Natrona County, WY"	"56025"	15	82191	18.3 (Unreliable)
