"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Lexington County, SC"	"45063"	21	235176	8.9
	"Oconee County, SC"	"45073"	13	70581	18.4 (Unreliable)
	"Pickens County, SC"	"45077"	20	114344	17.5
	"Richland County, SC"	"45079"	28	349003	8.0
	"Spartanburg County, SC"	"45083"	47	264481	17.8
	"York County, SC"	"45091"	26	188117	13.8
	"Anderson County, TN"	"47001"	14	72040	19.4 (Unreliable)
	"Blount County, TN"	"47009"	18	115336	15.6 (Unreliable)
	"Campbell County, TN"	"47013"	11	40397	27.2 (Unreliable)
	"Claiborne County, TN"	"47025"	11	31206	35.2 (Unreliable)
	"Davidson County, TN"	"47037"	90	589787	15.3
	"Greene County, TN"	"47059"	13	66369	19.6 (Unreliable)
	"Hamblen County, TN"	"47063"	10	59918	16.7 (Unreliable)
	"Hamilton County, TN"	"47065"	29	317901	9.1
	"Hawkins County, TN"	"47073"	14	55539	25.2 (Unreliable)
	"Jefferson County, TN"	"47089"	13	47785	27.2 (Unreliable)
	"Knox County, TN"	"47093"	91	404234	22.5
	"Loudon County, TN"	"47105"	13	43923	29.6 (Unreliable)
	"Montgomery County, TN"	"47125"	14	151122	9.3 (Unreliable)
	"Roane County, TN"	"47145"	16	53175	30.1 (Unreliable)
	"Rutherford County, TN"	"47149"	23	221318	10.4
	"Sevier County, TN"	"47155"	19	81275	23.4 (Unreliable)
	"Shelby County, TN"	"47157"	96	913201	10.5
	"Sullivan County, TN"	"47163"	24	153463	15.6
	"Sumner County, TN"	"47165"	20	144124	13.9
	"Washington County, TN"	"47179"	20	113552	17.6
	"Williamson County, TN"	"47187"	10	154099	6.5 (Unreliable)
	"Wilson County, TN"	"47189"	16	99960	16.0 (Unreliable)
	"Bell County, TX"	"48027"	15	266017	5.6 (Unreliable)
	"Bexar County, TX"	"48029"	172	1529270	11.2
	"Brazoria County, TX"	"48039"	40	274336	14.6
	"Cameron County, TX"	"48061"	20	373429	5.4
	"Collin County, TX"	"48085"	44	647187	6.8
	"Dallas County, TX"	"48113"	229	2250830	10.2
	"Denton County, TX"	"48121"	38	553669	6.9
	"Ector County, TX"	"48135"	13	125378	10.4 (Unreliable)
	"El Paso County, TX"	"48141"	53	728095	7.3
	"Fort Bend County, TX"	"48157"	20	462953	4.3
	"Galveston County, TX"	"48167"	50	274806	18.2
	"Gregg County, TX"	"48183"	14	115402	12.1 (Unreliable)
	"Hardin County, TX"	"48199"	11	51141	21.5 (Unreliable)
	"Harris County, TX"	"48201"	334	3681829	9.1
	"Jefferson County, TX"	"48245"	29	250849	11.6
	"Johnson County, TX"	"48251"	10	140692	7.1 (Unreliable)
	"Kaufman County, TX"	"48257"	11	87388	12.6 (Unreliable)
	"Lubbock County, TX"	"48303"	28	257779	10.9
	"McLennan County, TX"	"48309"	13	222794	5.8 (Unreliable)
	"Midland County, TX"	"48329"	12	122516	9.8 (Unreliable)
	"Montgomery County, TX"	"48339"	45	372541	12.1
	"Nueces County, TX"	"48355"	41	325515	12.6
	"Orange County, TX"	"48361"	22	83500	26.3
	"Parker County, TX"	"48367"	10	101891	9.8 (Unreliable)
	"Potter County, TX"	"48375"	13	118771	10.9 (Unreliable)
	"Smith County, TX"	"48423"	13	191362	6.8 (Unreliable)
	"Tarrant County, TX"	"48439"	116	1612048	7.2
	"Taylor County, TX"	"48441"	12	127248	9.4 (Unreliable)
	"Travis County, TX"	"48453"	84	891266	9.4
	"Webb County, TX"	"48479"	14	223703	6.3 (Unreliable)
	"Wichita County, TX"	"48485"	21	130767	16.1
	"Williamson County, TX"	"48491"	16	332169	4.8 (Unreliable)
	"Cache County, UT"	"49005"	11	100501	10.9 (Unreliable)
	"Davis County, UT"	"49011"	30	269208	11.1
	"Salt Lake County, UT"	"49035"	202	947963	21.3
	"Utah County, UT"	"49049"	76	430697	17.6
	"Washington County, UT"	"49053"	14	119000	11.8 (Unreliable)
	"Weber County, UT"	"49057"	41	210150	19.5
	"Chittenden County, VT"	"50007"	14	152163	9.2 (Unreliable)
	"Buchanan County, VA"	"51027"	11	25315	43.5 (Unreliable)
	"Chesterfield County, VA"	"51041"	20	289998	6.9
	"Fairfax County, VA"	"51059"	40	1019490	3.9
	"Henrico County, VA"	"51087"	26	286441	9.1
	"Montgomery County, VA"	"51121"	11	88696	12.4 (Unreliable)
	"Prince William County, VA"	"51153"	24	350612	6.8
	"Pulaski County, VA"	"51155"	15	34748	43.2 (Unreliable)
	"Russell County, VA"	"51167"	10	28508	35.1 (Unreliable)
	"Tazewell County, VA"	"51185"	13	44025	29.5 (Unreliable)
	"Wise County, VA"	"51195"	11	41585	26.5 (Unreliable)
	"Chesapeake city, VA"	"51550"	18	215128	8.4 (Unreliable)
	"Newport News city, VA"	"51700"	11	183651	6.0 (Unreliable)
	"Norfolk city, VA"	"51710"	23	239650	9.6
	"Portsmouth city, VA"	"51740"	10	98069	10.2 (Unreliable)
	"Richmond city, VA"	"51760"	32	197465	16.2
	"Roanoke city, VA"	"51770"	14	93932	14.9 (Unreliable)
	"Virginia Beach city, VA"	"51810"	39	436210	8.9
	"Benton County, WA"	"53005"	14	157726	8.9 (Unreliable)
	"Clallam County, WA"	"53009"	13	68720	18.9 (Unreliable)
	"Clark County, WA"	"53011"	42	394277	10.7
	"Cowlitz County, WA"	"53015"	28	96536	29.0
	"Grant County, WA"	"53025"	13	79531	16.3 (Unreliable)
	"Grays Harbor County, WA"	"53027"	14	70423	19.9 (Unreliable)
	"King County, WA"	"53033"	235	1795268	13.1
	"Kitsap County, WA"	"53035"	27	239806	11.3
	"Lewis County, WA"	"53041"	16	72060	22.2 (Unreliable)
	"Mason County, WA"	"53045"	11	55198	19.9 (Unreliable)
	"Pierce County, WA"	"53053"	92	748148	12.3
	"Skagit County, WA"	"53057"	18	110683	16.3 (Unreliable)
	"Snohomish County, WA"	"53061"	97	654849	14.8
	"Spokane County, WA"	"53063"	93	440439	21.1
	"Stevens County, WA"	"53065"	10	41612	24.0 (Unreliable)
	"Thurston County, WA"	"53067"	32	227023	14.1
	"Whatcom County, WA"	"53073"	23	185450	12.4
	"Yakima County, WA"	"53077"	16	228570	7.0 (Unreliable)
	"Berkeley County, WV"	"54003"	12	92114	13.0 (Unreliable)
	"Cabell County, WV"	"54011"	13	94821	13.7 (Unreliable)
	"Kanawha County, WV"	"54039"	26	193878	13.4
	"Logan County, WV"	"54045"	10	36476	27.4 (Unreliable)
	"Mercer County, WV"	"54055"	10	61303	16.3 (Unreliable)
	"Raleigh County, WV"	"54081"	10	78341	12.8 (Unreliable)
	"Brown County, WI"	"55009"	23	238587	9.6
	"Dane County, WI"	"55025"	36	459048	7.8
	"Eau Claire County, WI"	"55035"	10	95007	10.5 (Unreliable)
	"Fond du Lac County, WI"	"55039"	12	99297	12.1 (Unreliable)
	"Kenosha County, WI"	"55059"	25	160088	15.6
	"Milwaukee County, WI"	"55079"	176	932540	18.9
	"Outagamie County, WI"	"55087"	11	169740	6.5 (Unreliable)
	"Racine County, WI"	"55101"	15	193251	7.8 (Unreliable)
	"Rock County, WI"	"55105"	20	156761	12.8
	"Sauk County, WI"	"55111"	10	58856	17.0 (Unreliable)
	"Waukesha County, WI"	"55133"	28	378885	7.4
	"Winnebago County, WI"	"55139"	11	161451	6.8 (Unreliable)
