"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Portage County, OH"	"39133"	12	159148	7.5 (Unreliable)
	"Richland County, OH"	"39139"	13	126995	10.2 (Unreliable)
	"Ross County, OH"	"39141"	21	77419	27.1
	"Scioto County, OH"	"39145"	21	78775	26.7
	"Stark County, OH"	"39151"	28	376877	7.4
	"Summit County, OH"	"39153"	78	544275	14.3
	"Trumbull County, OH"	"39155"	67	214296	31.3
	"Warren County, OH"	"39165"	21	205258	10.2
	"Canadian County, OK"	"40017"	12	106804	11.2 (Unreliable)
	"Cherokee County, OK"	"40021"	10	45546	22.0 (Unreliable)
	"Cleveland County, OK"	"40027"	32	241409	13.3
	"Comanche County, OK"	"40031"	18	119534	15.1 (Unreliable)
	"Creek County, OK"	"40037"	14	68292	20.5 (Unreliable)
	"Le Flore County, OK"	"40079"	12	49589	24.2 (Unreliable)
	"McCurtain County, OK"	"40089"	12	33128	36.2 (Unreliable)
	"Muskogee County, OK"	"40101"	15	70119	21.4 (Unreliable)
	"Oklahoma County, OK"	"40109"	139	695706	20.0
	"Pottawatomie County, OK"	"40125"	15	68698	21.8 (Unreliable)
	"Rogers County, OK"	"40131"	13	84030	15.5 (Unreliable)
	"Stephens County, OK"	"40137"	10	44196	22.6 (Unreliable)
	"Tulsa County, OK"	"40143"	146	582094	25.1
	"Wagoner County, OK"	"40145"	20	68677	29.1
	"Clackamas County, OR"	"41005"	38	366808	10.4
	"Coos County, OR"	"41011"	11	63420	17.3 (Unreliable)
	"Deschutes County, OR"	"41017"	16	152633	10.5 (Unreliable)
	"Douglas County, OR"	"41019"	19	107057	17.7 (Unreliable)
	"Jackson County, OR"	"41029"	19	199152	9.5 (Unreliable)
	"Josephine County, OR"	"41033"	21	81746	25.7
	"Lane County, OR"	"41039"	49	344844	14.2
	"Linn County, OR"	"41043"	12	112932	10.6 (Unreliable)
	"Marion County, OR"	"41047"	35	306964	11.4
	"Multnomah County, OR"	"41051"	163	697799	23.4
	"Polk County, OR"	"41053"	11	72791	15.1 (Unreliable)
	"Umatilla County, OR"	"41059"	10	74269	13.5 (Unreliable)
	"Washington County, OR"	"41067"	46	508842	9.0
	"Allegheny County, PA"	"42003"	205	1222482	16.8
	"Beaver County, PA"	"42007"	22	172161	12.8
	"Berks County, PA"	"42011"	43	405223	10.6
	"Blair County, PA"	"42013"	17	127048	13.4 (Unreliable)
	"Bucks County, PA"	"42017"	80	621336	12.9
	"Butler County, PA"	"42019"	19	181690	10.5 (Unreliable)
	"Cambria County, PA"	"42021"	39	145283	26.8
	"Centre County, PA"	"42027"	11	149498	7.4 (Unreliable)
	"Chester County, PA"	"42029"	45	486156	9.3
	"Clearfield County, PA"	"42033"	10	82558	12.1 (Unreliable)
	"Crawford County, PA"	"42039"	14	89544	15.6 (Unreliable)
	"Cumberland County, PA"	"42041"	23	228718	10.1
	"Dauphin County, PA"	"42043"	25	263096	9.5
	"Delaware County, PA"	"42045"	109	554916	19.6
	"Erie County, PA"	"42049"	32	278573	11.5
	"Fayette County, PA"	"42051"	20	140159	14.3
	"Franklin County, PA"	"42055"	16	144840	11.0 (Unreliable)
	"Lackawanna County, PA"	"42069"	38	213513	17.8
	"Lancaster County, PA"	"42071"	42	506639	8.3
	"Lawrence County, PA"	"42073"	13	92007	14.1 (Unreliable)
	"Lehigh County, PA"	"42077"	35	340848	10.3
	"Luzerne County, PA"	"42079"	57	318232	17.9
	"Mercer County, PA"	"42085"	26	117794	22.1
	"Monroe County, PA"	"42089"	25	167352	14.9
	"Montgomery County, PA"	"42091"	81	785170	10.3
	"Northampton County, PA"	"42095"	32	293212	10.9
	"Philadelphia County, PA"	"42101"	356	1493309	23.8
	"Schuylkill County, PA"	"42107"	26	148387	17.5
	"Washington County, PA"	"42125"	21	206259	10.2
	"Westmoreland County, PA"	"42129"	55	366318	15.0
	"York County, PA"	"42133"	46	424919	10.8
	"Kent County, RI"	"44003"	21	167515	12.5
	"Providence County, RI"	"44007"	86	629110	13.7
	"Washington County, RI"	"44009"	19	126895	15.0 (Unreliable)
	"Aiken County, SC"	"45003"	21	154814	13.6
	"Anderson County, SC"	"45007"	27	181543	14.9
	"Beaufort County, SC"	"45013"	12	151411	7.9 (Unreliable)
	"Berkeley County, SC"	"45015"	12	164913	7.3 (Unreliable)
	"Charleston County, SC"	"45019"	49	337147	14.5
	"Chesterfield County, SC"	"45025"	10	45708	21.9 (Unreliable)
	"Georgetown County, SC"	"45043"	14	60277	23.2 (Unreliable)
	"Greenville County, SC"	"45045"	81	427970	18.9
	"Horry County, SC"	"45051"	33	252464	13.1
	"Laurens County, SC"	"45059"	10	67172	14.9 (Unreliable)
	"Lexington County, SC"	"45063"	35	246461	14.2
	"Oconee County, SC"	"45073"	19	72407	26.2 (Unreliable)
	"Pickens County, SC"	"45077"	23	116815	19.7
	"Richland County, SC"	"45079"	25	366111	6.8
	"Spartanburg County, SC"	"45083"	48	274215	17.5
	"York County, SC"	"45091"	20	208640	9.6
	"Minnehaha County, SD"	"46099"	13	163577	7.9 (Unreliable)
	"Anderson County, TN"	"47001"	10	73580	13.6 (Unreliable)
	"Blount County, TN"	"47009"	26	119950	21.7
	"Bradley County, TN"	"47011"	25	96336	26.0
	"Campbell County, TN"	"47013"	13	40480	32.1 (Unreliable)
	"Carter County, TN"	"47019"	15	57781	26.0 (Unreliable)
	"Davidson County, TN"	"47037"	90	605031	14.9
	"Greene County, TN"	"47059"	15	67840	22.1 (Unreliable)
	"Hamblen County, TN"	"47063"	23	61592	37.3
	"Hamilton County, TN"	"47065"	37	324784	11.4
	"Hawkins County, TN"	"47073"	14	56380	24.8 (Unreliable)
	"Jefferson County, TN"	"47089"	17	50184	33.9 (Unreliable)
	"Knox County, TN"	"47093"	99	419096	23.6
	"Lawrence County, TN"	"47099"	16	41072	39.0 (Unreliable)
	"McMinn County, TN"	"47107"	12	51912	23.1 (Unreliable)
	"Montgomery County, TN"	"47125"	17	160642	10.6 (Unreliable)
	"Putnam County, TN"	"47141"	12	69468	17.3 (Unreliable)
	"Rutherford County, TN"	"47149"	28	243953	11.5
	"Sevier County, TN"	"47155"	16	86284	18.5 (Unreliable)
	"Shelby County, TN"	"47157"	118	921119	12.8
	"Sullivan County, TN"	"47163"	27	155367	17.4
	"Sumner County, TN"	"47165"	13	152949	8.5 (Unreliable)
	"Warren County, TN"	"47177"	13	39365	33.0 (Unreliable)
	"Washington County, TN"	"47179"	24	117833	20.4
	"Wilson County, TN"	"47189"	11	106757	10.3 (Unreliable)
	"Bell County, TX"	"48027"	12	287752	4.2 (Unreliable)
	"Bexar County, TX"	"48029"	121	1615210	7.5
	"Brazoria County, TX"	"48039"	25	293296	8.5
	"Cameron County, TX"	"48061"	14	386306	3.6 (Unreliable)
	"Collin County, TX"	"48085"	31	714330	4.3
	"Dallas County, TX"	"48113"	226	2291891	9.9
	"Denton County, TX"	"48121"	33	609001	5.4
	"Ector County, TX"	"48135"	22	130459	16.9
	"El Paso County, TX"	"48141"	54	755578	7.1
	"Fort Bend County, TX"	"48157"	22	516564	4.3
	"Galveston County, TX"	"48167"	58	283770	20.4
	"Grayson County, TX"	"48181"	12	118331	10.1 (Unreliable)
	"Gregg County, TX"	"48183"	14	118260	11.8 (Unreliable)
	"Hardin County, TX"	"48199"	11	52446	21.0 (Unreliable)
	"Harris County, TX"	"48201"	501	3863344	13.0
	"Hays County, TX"	"48209"	10	140480	7.1 (Unreliable)
	"Hidalgo County, TX"	"48215"	19	715264	2.7 (Unreliable)
	"Hunt County, TX"	"48231"	10	84351	11.9 (Unreliable)
	"Jefferson County, TX"	"48245"	30	247629	12.1
	"Johnson County, TX"	"48251"	10	145123	6.9 (Unreliable)
	"Liberty County, TX"	"48291"	23	74515	30.9
	"Lubbock County, TX"	"48303"	15	265215	5.7 (Unreliable)
	"McLennan County, TX"	"48309"	15	226741	6.6 (Unreliable)
	"Midland County, TX"	"48329"	12	128954	9.3 (Unreliable)
	"Montgomery County, TX"	"48339"	67	411416	16.3
	"Nueces County, TX"	"48355"	45	330512	13.6
	"Orange County, TX"	"48361"	24	82255	29.2
	"Randall County, TX"	"48381"	11	114782	9.6 (Unreliable)
	"San Patricio County, TX"	"48409"	14	66723	21.0 (Unreliable)
	"Smith County, TX"	"48423"	20	199953	10.0
	"Tarrant County, TX"	"48439"	148	1707157	8.7
	"Taylor County, TX"	"48441"	11	128503	8.6 (Unreliable)
	"Tom Green County, TX"	"48451"	10	106680	9.4 (Unreliable)
	"Travis County, TX"	"48453"	98	955399	10.3
	"Van Zandt County, TX"	"48467"	10	52151	19.2 (Unreliable)
	"Webb County, TX"	"48479"	18	234594	7.7 (Unreliable)
	"Wichita County, TX"	"48485"	19	130564	14.6 (Unreliable)
	"Williamson County, TX"	"48491"	23	373723	6.2
	"Box Elder County, UT"	"49003"	10	47193	21.2 (Unreliable)
	"Cache County, UT"	"49005"	13	103624	12.5 (Unreliable)
	"Carbon County, UT"	"49007"	10	20554	48.7 (Unreliable)
	"Davis County, UT"	"49011"	49	288236	17.0
	"Iron County, UT"	"49021"	10	43645	22.9 (Unreliable)
	"Salt Lake County, UT"	"49035"	218	983719	22.2
	"Tooele County, UT"	"49045"	12	53821	22.3 (Unreliable)
	"Utah County, UT"	"49049"	78	469574	16.6
	"Washington County, UT"	"49053"	17	132277	12.9 (Unreliable)
	"Weber County, UT"	"49057"	55	217567	25.3
	"Chittenden County, VT"	"50007"	14	153625	9.1 (Unreliable)
	"Rutland County, VT"	"50021"	14	62618	22.4 (Unreliable)
	"Arlington County, VA"	"51013"	12	190759	6.3 (Unreliable)
	"Chesterfield County, VA"	"51041"	20	304636	6.6
	"Dickenson County, VA"	"51051"	12	15971	75.1 (Unreliable)
	"Fairfax County, VA"	"51059"	64	1027727	6.2
	"Fauquier County, VA"	"51061"	13	64122	20.3 (Unreliable)
	"Henrico County, VA"	"51087"	18	296408	6.1 (Unreliable)
	"Loudoun County, VA"	"51107"	13	279704	4.6 (Unreliable)
	"Montgomery County, VA"	"51121"	12	91548	13.1 (Unreliable)
	"Prince William County, VA"	"51153"	19	368016	5.2 (Unreliable)
	"Pulaski County, VA"	"51155"	13	35058	37.1 (Unreliable)
	"Roanoke County, VA"	"51161"	11	91120	12.1 (Unreliable)
	"Russell County, VA"	"51167"	11	28889	38.1 (Unreliable)
	"Stafford County, VA"	"51179"	12	122526	9.8 (Unreliable)
	"Tazewell County, VA"	"51185"	12	44169	27.2 (Unreliable)
	"Wise County, VA"	"51195"	26	41543	62.6
	"Chesapeake city, VA"	"51550"	24	217450	11.0
	"Newport News city, VA"	"51700"	11	182528	6.0 (Unreliable)
	"Norfolk city, VA"	"51710"	45	241248	18.7
	"Portsmouth city, VA"	"51740"	11	97831	11.2 (Unreliable)
	"Richmond city, VA"	"51760"	37	200201	18.5
	"Roanoke city, VA"	"51770"	11	94916	11.6 (Unreliable)
	"Virginia Beach city, VA"	"51810"	44	434732	10.1
	"Benton County, WA"	"53005"	21	161669	13.0
	"Clallam County, WA"	"53009"	26	70186	37.0
	"Clark County, WA"	"53011"	60	408820	14.7
	"Cowlitz County, WA"	"53015"	19	100744	18.9 (Unreliable)
	"Grant County, WA"	"53025"	14	82645	16.9 (Unreliable)
	"Grays Harbor County, WA"	"53027"	11	71827	15.3 (Unreliable)
	"King County, WA"	"53033"	258	1847986	14.0
	"Kitsap County, WA"	"53035"	33	244105	13.5
	"Lewis County, WA"	"53041"	15	74229	20.2 (Unreliable)
	"Pierce County, WA"	"53053"	125	772484	16.2
	"Skagit County, WA"	"53057"	14	114066	12.3 (Unreliable)
	"Snohomish County, WA"	"53061"	109	683997	15.9
	"Spokane County, WA"	"53063"	109	456150	23.9
	"Thurston County, WA"	"53067"	25	237772	10.5
	"Whatcom County, WA"	"53073"	16	192837	8.3 (Unreliable)
	"Yakima County, WA"	"53077"	25	232733	10.7
	"Berkeley County, WV"	"54003"	16	99132	16.1 (Unreliable)
	"Cabell County, WV"	"54011"	40	95059	42.1
	"Fayette County, WV"	"54019"	16	46243	34.6 (Unreliable)
	"Hancock County, WV"	"54029"	11	30887	35.6 (Unreliable)
	"Harrison County, WV"	"54033"	15	67940	22.1 (Unreliable)
	"Jefferson County, WV"	"54037"	15	51264	29.3 (Unreliable)
	"Kanawha County, WV"	"54039"	27	192354	14.0
	"Logan County, WV"	"54045"	19	36443	52.1 (Unreliable)
	"McDowell County, WV"	"54047"	18	22746	79.1 (Unreliable)
	"Marion County, WV"	"54049"	14	56445	24.8 (Unreliable)
	"Mason County, WV"	"54053"	11	26738	41.1 (Unreliable)
	"Mercer County, WV"	"54055"	25	61615	40.6
	"Mingo County, WV"	"54059"	10	27145	36.8 (Unreliable)
	"Raleigh County, WV"	"54081"	22	78323	28.1
	"Wyoming County, WV"	"54109"	14	24078	58.1 (Unreliable)
	"Brown County, WI"	"55009"	22	242691	9.1
	"Dane County, WI"	"55025"	44	471644	9.3
	"Dodge County, WI"	"55027"	10	89007	11.2 (Unreliable)
	"Kenosha County, WI"	"55059"	35	163223	21.4
	"La Crosse County, WI"	"55063"	13	111798	11.6 (Unreliable)
	"Manitowoc County, WI"	"55071"	10	81872	12.2 (Unreliable)
	"Milwaukee County, WI"	"55079"	190	931453	20.4
	"Portage County, WI"	"55097"	10	69133	14.5 (Unreliable)
	"Racine County, WI"	"55101"	19	194395	9.8 (Unreliable)
	"Rock County, WI"	"55105"	27	159912	16.9
	"Sheboygan County, WI"	"55117"	11	115178	9.6 (Unreliable)
	"Walworth County, WI"	"55127"	14	101449	13.8 (Unreliable)
	"Washington County, WI"	"55131"	14	129203	10.8 (Unreliable)
	"Waukesha County, WI"	"55133"	36	384239	9.4
	"Winnebago County, WI"	"55139"	26	164037	15.9
	"Laramie County, WY"	"56021"	18	87654	20.5 (Unreliable)
