"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Josephine County, OR"	"41033"	12	81601	14.7 (Unreliable)
	"Klamath County, OR"	"41035"	11	66294	16.6 (Unreliable)
	"Lane County, OR"	"41039"	50	339926	14.7
	"Lincoln County, OR"	"41041"	13	45529	28.6 (Unreliable)
	"Linn County, OR"	"41043"	12	110764	10.8 (Unreliable)
	"Marion County, OR"	"41047"	35	303290	11.5
	"Multnomah County, OR"	"41051"	130	683767	19.0
	"Washington County, OR"	"41067"	33	502226	6.6
	"Yamhill County, OR"	"41071"	10	93198	10.7 (Unreliable)
	"Allegheny County, PA"	"42003"	140	1226025	11.4
	"Armstrong County, PA"	"42005"	14	70030	20.0 (Unreliable)
	"Beaver County, PA"	"42007"	18	173259	10.4 (Unreliable)
	"Berks County, PA"	"42011"	31	401834	7.7
	"Blair County, PA"	"42013"	19	127002	15.0 (Unreliable)
	"Bucks County, PA"	"42017"	102	619544	16.5
	"Butler County, PA"	"42019"	16	181009	8.8 (Unreliable)
	"Cambria County, PA"	"42021"	31	146093	21.2
	"Chester County, PA"	"42029"	38	479137	7.9
	"Dauphin County, PA"	"42043"	22	260312	8.5
	"Delaware County, PA"	"42045"	107	553806	19.3
	"Erie County, PA"	"42049"	29	278389	10.4
	"Fayette County, PA"	"42051"	16	141165	11.3 (Unreliable)
	"Lackawanna County, PA"	"42069"	29	212595	13.6
	"Lancaster County, PA"	"42071"	30	500922	6.0
	"Lawrence County, PA"	"42073"	14	92248	15.2 (Unreliable)
	"Lebanon County, PA"	"42075"	10	128302	7.8 (Unreliable)
	"Lehigh County, PA"	"42077"	32	336794	9.5
	"Luzerne County, PA"	"42079"	40	316837	12.6
	"Mercer County, PA"	"42085"	13	118123	11.0 (Unreliable)
	"Monroe County, PA"	"42089"	20	165185	12.1
	"Montgomery County, PA"	"42091"	112	781519	14.3
	"Northampton County, PA"	"42095"	23	289628	7.9
	"Philadelphia County, PA"	"42101"	433	1488710	29.1
	"Schuylkill County, PA"	"42107"	26	148005	17.6
	"Venango County, PA"	"42121"	12	55761	21.5 (Unreliable)
	"Washington County, PA"	"42125"	18	205992	8.7 (Unreliable)
	"Westmoreland County, PA"	"42129"	48	366559	13.1
	"York County, PA"	"42133"	38	418043	9.1
	"Bristol County, RI"	"44001"	10	50996	19.6 (Unreliable)
	"Kent County, RI"	"44003"	25	168522	14.8
	"Newport County, RI"	"44005"	11	85130	12.9 (Unreliable)
	"Providence County, RI"	"44007"	119	631691	18.8
	"Washington County, RI"	"44009"	10	126757	7.9 (Unreliable)
	"Aiken County, SC"	"45003"	27	152577	17.7
	"Anderson County, SC"	"45007"	27	178579	15.1
	"Beaufort County, SC"	"45013"	13	147213	8.8 (Unreliable)
	"Berkeley County, SC"	"45015"	14	159501	8.8 (Unreliable)
	"Charleston County, SC"	"45019"	34	334826	10.2
	"Cherokee County, SC"	"45021"	10	54166	18.5 (Unreliable)
	"Darlington County, SC"	"45031"	11	68424	16.1 (Unreliable)
	"Florence County, SC"	"45041"	17	132489	12.8 (Unreliable)
	"Greenville County, SC"	"45045"	76	415957	18.3
	"Horry County, SC"	"45051"	35	242194	14.5
	"Lancaster County, SC"	"45057"	12	66992	17.9 (Unreliable)
	"Lexington County, SC"	"45063"	37	241219	15.3
	"Oconee County, SC"	"45073"	15	71490	21.0 (Unreliable)
	"Pickens County, SC"	"45077"	28	115570	24.2
	"Richland County, SC"	"45079"	29	357096	8.1
	"Spartanburg County, SC"	"45083"	64	268898	23.8
	"York County, SC"	"45091"	16	197892	8.1 (Unreliable)
	"Pennington County, SD"	"46103"	11	94394	11.7 (Unreliable)
	"Anderson County, TN"	"47001"	16	73117	21.9 (Unreliable)
	"Blount County, TN"	"47009"	21	118228	17.8
	"Bradley County, TN"	"47011"	11	94638	11.6 (Unreliable)
	"Campbell County, TN"	"47013"	19	40475	46.9 (Unreliable)
	"Carter County, TN"	"47019"	14	57877	24.2 (Unreliable)
	"Claiborne County, TN"	"47025"	10	31481	31.8 (Unreliable)
	"Davidson County, TN"	"47037"	103	597597	17.2
	"Franklin County, TN"	"47051"	13	40877	31.8 (Unreliable)
	"Greene County, TN"	"47059"	11	67153	16.4 (Unreliable)
	"Hamilton County, TN"	"47065"	37	321350	11.5
	"Hawkins County, TN"	"47073"	18	56030	32.1 (Unreliable)
	"Henry County, TN"	"47079"	15	31686	47.3 (Unreliable)
	"Knox County, TN"	"47093"	98	411785	23.8
	"Loudon County, TN"	"47105"	11	45207	24.3 (Unreliable)
	"Maury County, TN"	"47119"	11	75795	14.5 (Unreliable)
	"Montgomery County, TN"	"47125"	10	153054	6.5 (Unreliable)
	"Putnam County, TN"	"47141"	13	68493	19.0 (Unreliable)
	"Rhea County, TN"	"47143"	10	30440	32.9 (Unreliable)
	"Roane County, TN"	"47145"	18	53821	33.4 (Unreliable)
	"Rutherford County, TN"	"47149"	24	233247	10.3
	"Sevier County, TN"	"47155"	10	84098	11.9 (Unreliable)
	"Shelby County, TN"	"47157"	106	920106	11.5
	"Sullivan County, TN"	"47163"	25	154227	16.2
	"Sumner County, TN"	"47165"	14	148941	9.4 (Unreliable)
	"Washington County, TN"	"47179"	22	115923	19.0
	"Williamson County, TN"	"47187"	12	161902	7.4 (Unreliable)
	"Anderson County, TX"	"48001"	10	57386	17.4 (Unreliable)
	"Aransas County, TX"	"48007"	11	23395	47.0 (Unreliable)
	"Bell County, TX"	"48027"	13	273771	4.7 (Unreliable)
	"Bexar County, TX"	"48029"	169	1573935	10.7
	"Brazoria County, TX"	"48039"	34	284248	12.0
	"Brazos County, TX"	"48041"	14	175433	8.0 (Unreliable)
	"Cameron County, TX"	"48061"	12	380169	3.2 (Unreliable)
	"Collin County, TX"	"48085"	35	683935	5.1
	"Comal County, TX"	"48091"	16	95637	16.7 (Unreliable)
	"Dallas County, TX"	"48113"	223	2275434	9.8
	"Denton County, TX"	"48121"	32	584561	5.5
	"Ector County, TX"	"48135"	24	127476	18.8
	"El Paso County, TX"	"48141"	71	744795	9.5
	"Fort Bend County, TX"	"48157"	26	490916	5.3
	"Galveston County, TX"	"48167"	57	279182	20.4
	"Grayson County, TX"	"48181"	16	117174	13.7 (Unreliable)
	"Guadalupe County, TX"	"48187"	12	111878	10.7 (Unreliable)
	"Harris County, TX"	"48201"	399	3807435	10.5
	"Hays County, TX"	"48209"	13	132111	9.8 (Unreliable)
	"Hidalgo County, TX"	"48215"	11	695352	1.6 (Unreliable)
	"Hunt County, TX"	"48231"	10	83770	11.9 (Unreliable)
	"Jefferson County, TX"	"48245"	57	245962	23.2
	"Johnson County, TX"	"48251"	11	142501	7.7 (Unreliable)
	"Liberty County, TX"	"48291"	12	74269	16.2 (Unreliable)
	"Lubbock County, TX"	"48303"	21	261761	8.0
	"McLennan County, TX"	"48309"	15	224452	6.7 (Unreliable)
	"Midland County, TX"	"48329"	12	125844	9.5 (Unreliable)
	"Montgomery County, TX"	"48339"	80	392497	20.4
	"Nueces County, TX"	"48355"	55	329113	16.7
	"Orange County, TX"	"48361"	40	81687	49.0
	"Polk County, TX"	"48373"	14	45495	30.8 (Unreliable)
	"Smith County, TX"	"48423"	27	196124	13.8
	"Tarrant County, TX"	"48439"	110	1662005	6.6
	"Tom Green County, TX"	"48451"	12	106125	11.3 (Unreliable)
	"Travis County, TX"	"48453"	101	925151	10.9
	"Van Zandt County, TX"	"48467"	10	52194	19.2 (Unreliable)
	"Wichita County, TX"	"48485"	22	131376	16.7
	"Williamson County, TX"	"48491"	27	351970	7.7
	"Davis County, UT"	"49011"	40	278800	14.3
	"Salt Lake County, UT"	"49035"	203	966798	21.0
	"Utah County, UT"	"49049"	79	448296	17.6
	"Washington County, UT"	"49053"	16	126796	12.6 (Unreliable)
	"Weber County, UT"	"49057"	29	212656	13.6
	"Chittenden County, VT"	"50007"	17	152861	11.1 (Unreliable)
	"Rutland County, VT"	"50021"	13	62894	20.7 (Unreliable)
	"Washington County, VT"	"50023"	10	59414	16.8 (Unreliable)
	"Windsor County, VT"	"50027"	11	57184	19.2 (Unreliable)
	"Arlington County, VA"	"51013"	10	188176	5.3 (Unreliable)
	"Chesterfield County, VA"	"51041"	20	298496	6.7
	"Fairfax County, VA"	"51059"	46	1018981	4.5
	"Henrico County, VA"	"51087"	13	291460	4.5 (Unreliable)
	"Henry County, VA"	"51089"	13	55464	23.4 (Unreliable)
	"Loudoun County, VA"	"51107"	12	267194	4.5 (Unreliable)
	"Prince William County, VA"	"51153"	19	359174	5.3 (Unreliable)
	"Pulaski County, VA"	"51155"	12	34891	34.4 (Unreliable)
	"Tazewell County, VA"	"51185"	21	44195	47.5
	"Wise County, VA"	"51195"	25	41531	60.2
	"Chesapeake city, VA"	"51550"	21	217271	9.7
	"Hampton city, VA"	"51650"	10	140839	7.1 (Unreliable)
	"Newport News city, VA"	"51700"	20	183581	10.9
	"Norfolk city, VA"	"51710"	25	243406	10.3
	"Portsmouth city, VA"	"51740"	11	99213	11.1 (Unreliable)
	"Richmond city, VA"	"51760"	26	198618	13.1
	"Roanoke city, VA"	"51770"	10	94247	10.6 (Unreliable)
	"Virginia Beach city, VA"	"51810"	34	437739	7.8
	"Benton County, WA"	"53005"	22	159564	13.8
	"Chelan County, WA"	"53007"	13	69536	18.7 (Unreliable)
	"Clallam County, WA"	"53009"	22	69642	31.6
	"Clark County, WA"	"53011"	50	401698	12.4
	"Cowlitz County, WA"	"53015"	22	99162	22.2
	"Grant County, WA"	"53025"	17	81036	21.0 (Unreliable)
	"Grays Harbor County, WA"	"53027"	12	71256	16.8 (Unreliable)
	"King County, WA"	"53033"	259	1822967	14.2
	"Kitsap County, WA"	"53035"	25	245054	10.2
	"Lewis County, WA"	"53041"	11	73318	15.0 (Unreliable)
	"Mason County, WA"	"53045"	10	56872	17.6 (Unreliable)
	"Okanogan County, WA"	"53047"	10	39322	25.4 (Unreliable)
	"Pierce County, WA"	"53053"	85	763408	11.1
	"Skagit County, WA"	"53057"	18	112621	16.0 (Unreliable)
	"Snohomish County, WA"	"53061"	98	670706	14.6
	"Spokane County, WA"	"53063"	101	447517	22.6
	"Stevens County, WA"	"53065"	13	42366	30.7 (Unreliable)
	"Thurston County, WA"	"53067"	27	232688	11.6
	"Whatcom County, WA"	"53073"	29	188926	15.3
	"Yakima County, WA"	"53077"	20	230617	8.7
	"Berkeley County, WV"	"54003"	12	96318	12.5 (Unreliable)
	"Cabell County, WV"	"54011"	28	94943	29.5
	"Fayette County, WV"	"54019"	10	46200	21.6 (Unreliable)
	"Hancock County, WV"	"54029"	10	31266	32.0 (Unreliable)
	"Harrison County, WV"	"54033"	13	68141	19.1 (Unreliable)
	"Kanawha County, WV"	"54039"	46	192954	23.8
	"Logan County, WV"	"54045"	24	36440	65.9
	"Mercer County, WV"	"54055"	21	61297	34.3
	"Raleigh County, WV"	"54081"	21	78178	26.9
	"Wayne County, WV"	"54099"	10	42717	23.4 (Unreliable)
	"Wood County, WV"	"54107"	12	86552	13.9 (Unreliable)
	"Wyoming County, WV"	"54109"	14	24288	57.6 (Unreliable)
	"Brown County, WI"	"55009"	21	240191	8.7
	"Chippewa County, WI"	"55017"	12	60271	19.9 (Unreliable)
	"Columbia County, WI"	"55021"	10	55820	17.9 (Unreliable)
	"Dane County, WI"	"55025"	46	465018	9.9
	"Eau Claire County, WI"	"55035"	11	95896	11.5 (Unreliable)
	"Fond du Lac County, WI"	"55039"	11	99920	11.0 (Unreliable)
	"Kenosha County, WI"	"55059"	32	161607	19.8
	"Milwaukee County, WI"	"55079"	194	930263	20.9
	"Racine County, WI"	"55101"	21	193915	10.8
	"Rock County, WI"	"55105"	22	158538	13.9
	"Waukesha County, WI"	"55133"	28	380799	7.4
	"Winnebago County, WI"	"55139"	17	162727	10.4 (Unreliable)
	"Fremont County, WY"	"56013"	10	37408	26.7 (Unreliable)
