"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Cleveland County, NC"	"37045"	20	98078	20.4
	"Columbus County, NC"	"37047"	15	58098	25.8 (Unreliable)
	"Craven County, NC"	"37049"	11	103505	10.6 (Unreliable)
	"Cumberland County, NC"	"37051"	44	319431	13.8
	"Davidson County, NC"	"37057"	16	162878	9.8 (Unreliable)
	"Durham County, NC"	"37063"	29	267587	10.8
	"Forsyth County, NC"	"37067"	28	350670	8.0
	"Gaston County, NC"	"37071"	47	206086	22.8
	"Guilford County, NC"	"37081"	36	488406	7.4
	"Harnett County, NC"	"37085"	12	114678	10.5 (Unreliable)
	"Haywood County, NC"	"37087"	13	59036	22.0 (Unreliable)
	"Henderson County, NC"	"37089"	19	106740	17.8 (Unreliable)
	"Iredell County, NC"	"37097"	23	159437	14.4
	"Johnston County, NC"	"37101"	28	168878	16.6
	"Mecklenburg County, NC"	"37119"	65	919628	7.1
	"New Hanover County, NC"	"37129"	31	202667	15.3
	"Onslow County, NC"	"37133"	16	177772	9.0 (Unreliable)
	"Pitt County, NC"	"37147"	19	168148	11.3 (Unreliable)
	"Randolph County, NC"	"37151"	19	141752	13.4 (Unreliable)
	"Robeson County, NC"	"37155"	11	134168	8.2 (Unreliable)
	"Rockingham County, NC"	"37157"	17	93643	18.2 (Unreliable)
	"Rowan County, NC"	"37159"	23	138428	16.6
	"Rutherford County, NC"	"37161"	10	67810	14.7 (Unreliable)
	"Stanly County, NC"	"37167"	18	60585	29.7 (Unreliable)
	"Surry County, NC"	"37171"	18	73673	24.4 (Unreliable)
	"Union County, NC"	"37179"	12	201292	6.0 (Unreliable)
	"Wake County, NC"	"37183"	57	900993	6.3
	"Wayne County, NC"	"37191"	14	122623	11.4 (Unreliable)
	"Wilkes County, NC"	"37193"	17	69340	24.5 (Unreliable)
	"Ashtabula County, OH"	"39007"	20	101497	19.7
	"Brown County, OH"	"39015"	17	44846	37.9 (Unreliable)
	"Butler County, OH"	"39017"	73	368130	19.8
	"Clark County, OH"	"39023"	21	138333	15.2
	"Clermont County, OH"	"39025"	52	197363	26.3
	"Columbiana County, OH"	"39029"	18	107841	16.7 (Unreliable)
	"Cuyahoga County, OH"	"39035"	184	1280122	14.4
	"Delaware County, OH"	"39041"	14	174214	8.0 (Unreliable)
	"Erie County, OH"	"39043"	18	77079	23.4 (Unreliable)
	"Fairfield County, OH"	"39045"	18	146156	12.3 (Unreliable)
	"Franklin County, OH"	"39049"	239	1163414	20.5
	"Greene County, OH"	"39057"	32	161573	19.8
	"Guernsey County, OH"	"39059"	13	40087	32.4 (Unreliable)
	"Hamilton County, OH"	"39061"	129	802374	16.1
	"Highland County, OH"	"39071"	14	43589	32.1 (Unreliable)
	"Jefferson County, OH"	"39081"	13	69709	18.6 (Unreliable)
	"Knox County, OH"	"39083"	11	60921	18.1 (Unreliable)
	"Lake County, OH"	"39085"	43	230041	18.7
	"Lawrence County, OH"	"39087"	11	62450	17.6 (Unreliable)
	"Licking County, OH"	"39089"	24	166492	14.4
	"Lorain County, OH"	"39093"	36	301356	11.9
	"Lucas County, OH"	"39095"	62	441815	14.0
	"Madison County, OH"	"39097"	11	43435	25.3 (Unreliable)
	"Mahoning County, OH"	"39099"	55	238823	23.0
	"Medina County, OH"	"39103"	12	172332	7.0 (Unreliable)
	"Miami County, OH"	"39109"	15	102506	14.6 (Unreliable)
	"Montgomery County, OH"	"39113"	133	535153	24.9
	"Portage County, OH"	"39133"	17	161419	10.5 (Unreliable)
	"Richland County, OH"	"39139"	14	124475	11.2 (Unreliable)
	"Ross County, OH"	"39141"	20	78064	25.6
	"Scioto County, OH"	"39145"	25	79499	31.4
	"Stark County, OH"	"39151"	45	375586	12.0
	"Summit County, OH"	"39153"	80	541781	14.8
	"Trumbull County, OH"	"39155"	49	210312	23.3
	"Union County, OH"	"39159"	11	52300	21.0 (Unreliable)
	"Warren County, OH"	"39165"	27	212693	12.7
	"Canadian County, OK"	"40017"	14	115541	12.1 (Unreliable)
	"Carter County, OK"	"40019"	16	47557	33.6 (Unreliable)
	"Cherokee County, OK"	"40021"	10	46987	21.3 (Unreliable)
	"Cleveland County, OK"	"40027"	41	255755	16.0
	"Comanche County, OK"	"40031"	14	124098	11.3 (Unreliable)
	"Creek County, OK"	"40037"	21	69967	30.0
	"Kay County, OK"	"40071"	10	46562	21.5 (Unreliable)
	"Mayes County, OK"	"40097"	13	41259	31.5 (Unreliable)
	"Muskogee County, OK"	"40101"	16	70990	22.5 (Unreliable)
	"Oklahoma County, OK"	"40109"	153	718633	21.3
	"Pontotoc County, OK"	"40123"	11	37492	29.3 (Unreliable)
	"Rogers County, OK"	"40131"	10	86905	11.5 (Unreliable)
	"Sequoyah County, OK"	"40135"	13	42391	30.7 (Unreliable)
	"Stephens County, OK"	"40137"	13	45048	28.9 (Unreliable)
	"Tulsa County, OK"	"40143"	141	603403	23.4
	"Wagoner County, OK"	"40145"	22	73085	30.1
	"Clackamas County, OR"	"41005"	49	375992	13.0
	"Coos County, OR"	"41011"	14	63043	22.2 (Unreliable)
	"Deschutes County, OR"	"41017"	23	157733	14.6
	"Douglas County, OR"	"41019"	11	107667	10.2 (Unreliable)
	"Jackson County, OR"	"41029"	29	203206	14.3
	"Josephine County, OR"	"41033"	11	82713	13.3 (Unreliable)
	"Klamath County, OR"	"41035"	12	66380	18.1 (Unreliable)
	"Lane County, OR"	"41039"	54	351715	15.4
	"Linn County, OR"	"41043"	14	116672	12.0 (Unreliable)
	"Marion County, OR"	"41047"	44	315335	14.0
	"Multnomah County, OR"	"41051"	121	735334	16.5
	"Washington County, OR"	"41067"	38	529710	7.2
	"Yamhill County, OR"	"41071"	11	99193	11.1 (Unreliable)
	"Adams County, PA"	"42001"	14	101407	13.8 (Unreliable)
	"Allegheny County, PA"	"42003"	234	1223348	19.1
	"Armstrong County, PA"	"42005"	13	68941	18.9 (Unreliable)
	"Beaver County, PA"	"42007"	25	170539	14.7
	"Berks County, PA"	"42011"	58	411442	14.1
	"Blair County, PA"	"42013"	12	127089	9.4 (Unreliable)
	"Bucks County, PA"	"42017"	102	625249	16.3
	"Butler County, PA"	"42019"	21	183862	11.4
	"Cambria County, PA"	"42021"	39	143679	27.1
	"Chester County, PA"	"42029"	55	498886	11.0
	"Clearfield County, PA"	"42033"	11	81642	13.5 (Unreliable)
	"Crawford County, PA"	"42039"	14	88765	15.8 (Unreliable)
	"Cumberland County, PA"	"42041"	20	235406	8.5
	"Dauphin County, PA"	"42043"	22	268100	8.2
	"Delaware County, PA"	"42045"	122	558979	21.8
	"Erie County, PA"	"42049"	25	280566	8.9
	"Fayette County, PA"	"42051"	27	136606	19.8
	"Franklin County, PA"	"42055"	13	149618	8.7 (Unreliable)
	"Greene County, PA"	"42059"	13	38686	33.6 (Unreliable)
	"Indiana County, PA"	"42063"	12	88880	13.5 (Unreliable)
	"Lackawanna County, PA"	"42069"	33	214437	15.4
	"Lancaster County, PA"	"42071"	53	519445	10.2
	"Lawrence County, PA"	"42073"	12	91108	13.2 (Unreliable)
	"Lehigh County, PA"	"42077"	44	349497	12.6
	"Luzerne County, PA"	"42079"	48	320918	15.0
	"Lycoming County, PA"	"42081"	13	116111	11.2 (Unreliable)
	"Mercer County, PA"	"42085"	19	116638	16.3 (Unreliable)
	"Monroe County, PA"	"42089"	16	169842	9.4 (Unreliable)
	"Montgomery County, PA"	"42091"	114	799874	14.3
	"Northampton County, PA"	"42095"	30	297735	10.1
	"Northumberland County, PA"	"42097"	12	94528	12.7 (Unreliable)
	"Philadelphia County, PA"	"42101"	342	1526006	22.4
	"Pike County, PA"	"42103"	14	57369	24.4 (Unreliable)
	"Schuylkill County, PA"	"42107"	26	148289	17.5
	"Somerset County, PA"	"42111"	14	77742	18.0 (Unreliable)
	"Washington County, PA"	"42125"	40	207820	19.2
	"Westmoreland County, PA"	"42129"	65	365169	17.8
	"York County, PA"	"42133"	54	434972	12.4
	"Kent County, RI"	"44003"	25	166158	15.0
	"Newport County, RI"	"44005"	10	82888	12.1 (Unreliable)
	"Providence County, RI"	"44007"	111	626667	17.7
	"Washington County, RI"	"44009"	19	126979	15.0 (Unreliable)
	"Aiken County, SC"	"45003"	27	160099	16.9
	"Anderson County, SC"	"45007"	37	187126	19.8
	"Beaufort County, SC"	"45013"	15	162233	9.2 (Unreliable)
	"Berkeley County, SC"	"45015"	25	177843	14.1
	"Charleston County, SC"	"45019"	60	350209	17.1
	"Cherokee County, SC"	"45021"	10	55342	18.1 (Unreliable)
	"Colleton County, SC"	"45029"	10	38892	25.7 (Unreliable)
	"Dorchester County, SC"	"45035"	11	136555	8.1 (Unreliable)
	"Florence County, SC"	"45041"	17	136885	12.4 (Unreliable)
	"Greenville County, SC"	"45045"	78	451225	17.3
	"Horry County, SC"	"45051"	46	269291	17.1
	"Kershaw County, SC"	"45055"	10	61697	16.2 (Unreliable)
	"Lancaster County, SC"	"45057"	16	76652	20.9 (Unreliable)
	"Laurens County, SC"	"45059"	12	66537	18.0 (Unreliable)
	"Lexington County, SC"	"45063"	45	262391	17.1
	"Oconee County, SC"	"45073"	19	74273	25.6 (Unreliable)
	"Orangeburg County, SC"	"45075"	10	92501	10.8 (Unreliable)
	"Pickens County, SC"	"45077"	36	119224	30.2
	"Richland County, SC"	"45079"	54	384504	14.0
	"Spartanburg County, SC"	"45083"	56	284307	19.7
	"York County, SC"	"45091"	25	226073	11.1
	"Minnehaha County, SD"	"46099"	18	169468	10.6 (Unreliable)
	"Pennington County, SD"	"46103"	12	100948	11.9 (Unreliable)
	"Anderson County, TN"	"47001"	20	75129	26.6
	"Blount County, TN"	"47009"	37	123010	30.1
	"Bradley County, TN"	"47011"	21	98963	21.2
	"Campbell County, TN"	"47013"	12	40716	29.5 (Unreliable)
	"Carter County, TN"	"47019"	13	57424	22.6 (Unreliable)
	"Cheatham County, TN"	"47021"	11	39105	28.1 (Unreliable)
	"Claiborne County, TN"	"47025"	11	32213	34.1 (Unreliable)
	"Cumberland County, TN"	"47035"	13	56053	23.2 (Unreliable)
	"Davidson County, TN"	"47037"	103	626681	16.4
	"Greene County, TN"	"47059"	12	68831	17.4 (Unreliable)
	"Hamblen County, TN"	"47063"	20	62544	32.0
	"Hamilton County, TN"	"47065"	34	336463	10.1
	"Hawkins County, TN"	"47073"	13	56833	22.9 (Unreliable)
	"Knox County, TN"	"47093"	94	432226	21.7
	"McMinn County, TN"	"47107"	18	52266	34.4 (Unreliable)
	"Maury County, TN"	"47119"	15	80956	18.5 (Unreliable)
	"Monroe County, TN"	"47123"	10	44519	22.5 (Unreliable)
	"Montgomery County, TN"	"47125"	19	172331	11.0 (Unreliable)
	"Putnam County, TN"	"47141"	12	72321	16.6 (Unreliable)
	"Rhea County, TN"	"47143"	12	31809	37.7 (Unreliable)
	"Roane County, TN"	"47145"	19	54181	35.1 (Unreliable)
	"Rutherford County, TN"	"47149"	29	262604	11.0
	"Sevier County, TN"	"47155"	25	89889	27.8
	"Shelby County, TN"	"47157"	135	927644	14.6
	"Sullivan County, TN"	"47163"	25	156823	15.9
	"Sumner County, TN"	"47165"	20	160645	12.4
	"Washington County, TN"	"47179"	25	122979	20.3
	"Williamson County, TN"	"47187"	11	183182	6.0 (Unreliable)
	"Wilson County, TN"	"47189"	19	113993	16.7 (Unreliable)
	"Bell County, TX"	"48027"	26	310235	8.4
	"Bexar County, TX"	"48029"	195	1714773	11.4
	"Brazoria County, TX"	"48039"	27	313166	8.6
	"Brazos County, TX"	"48041"	13	194851	6.7 (Unreliable)
	"Cameron County, TX"	"48061"	14	406220	3.4 (Unreliable)
	"Collin County, TX"	"48085"	59	782341	7.5
	"Comal County, TX"	"48091"	20	108472	18.4
	"Dallas County, TX"	"48113"	213	2368139	9.0
	"Denton County, TX"	"48121"	53	662614	8.0
	"Ector County, TX"	"48135"	15	137130	10.9 (Unreliable)
	"Ellis County, TX"	"48139"	12	149610	8.0 (Unreliable)
	"El Paso County, TX"	"48141"	55	800647	6.9
	"Fort Bend County, TX"	"48157"	34	585375	5.8
	"Galveston County, TX"	"48167"	55	291309	18.9
	"Grayson County, TX"	"48181"	18	120877	14.9 (Unreliable)
	"Guadalupe County, TX"	"48187"	12	131533	9.1 (Unreliable)
	"Hardin County, TX"	"48199"	12	54635	22.0 (Unreliable)
	"Harris County, TX"	"48201"	445	4092459	10.9
	"Hays County, TX"	"48209"	16	157107	10.2 (Unreliable)
	"Henderson County, TX"	"48213"	12	78532	15.3 (Unreliable)
	"Hidalgo County, TX"	"48215"	17	774769	2.2 (Unreliable)
	"Hopkins County, TX"	"48223"	10	35161	28.4 (Unreliable)
	"Hunt County, TX"	"48231"	11	86129	12.8 (Unreliable)
	"Jefferson County, TX"	"48245"	38	252273	15.1
	"Johnson County, TX"	"48251"	13	150934	8.6 (Unreliable)
	"Liberty County, TX"	"48291"	15	75643	19.8 (Unreliable)
	"Lubbock County, TX"	"48303"	24	278831	8.6
	"McLennan County, TX"	"48309"	21	234906	8.9
	"Midland County, TX"	"48329"	13	136872	9.5 (Unreliable)
	"Montgomery County, TX"	"48339"	39	455746	8.6
	"Nueces County, TX"	"48355"	51	340223	15.0
	"Orange County, TX"	"48361"	26	81837	31.8
	"Parker County, TX"	"48367"	18	116927	15.4 (Unreliable)
	"Polk County, TX"	"48373"	11	45413	24.2 (Unreliable)
	"Potter County, TX"	"48375"	10	121073	8.3 (Unreliable)
	"San Patricio County, TX"	"48409"	13	64804	20.1 (Unreliable)
	"Smith County, TX"	"48423"	21	209714	10.0
	"Tarrant County, TX"	"48439"	140	1809034	7.7
	"Taylor County, TX"	"48441"	14	131506	10.6 (Unreliable)
	"Tom Green County, TX"	"48451"	21	110224	19.1
	"Travis County, TX"	"48453"	120	1024266	11.7
	"Webb County, TX"	"48479"	28	250304	11.2
	"Wichita County, TX"	"48485"	21	131500	16.0
	"Williamson County, TX"	"48491"	32	422679	7.6
	"Wise County, TX"	"48497"	10	59127	16.9 (Unreliable)
	"Davis County, UT"	"49011"	42	306479	13.7
	"Salt Lake County, UT"	"49035"	168	1029655	16.3
	"Tooele County, UT"	"49045"	10	58218	17.2 (Unreliable)
	"Utah County, UT"	"49049"	75	516564	14.5
	"Washington County, UT"	"49053"	23	138115	16.7
	"Weber County, UT"	"49057"	45	231236	19.5
	"Chittenden County, VT"	"50007"	14	156545	8.9 (Unreliable)
	"Bedford County, VA"	"51019"	11	68676	16.0 (Unreliable)
	"Chesterfield County, VA"	"51041"	23	316236	7.3
	"Fairfax County, VA"	"51059"	38	1081726	3.5
	"Henrico County, VA"	"51087"	24	306935	7.8
	"Loudoun County, VA"	"51107"	11	312311	3.5 (Unreliable)
	"Prince William County, VA"	"51153"	19	402002	4.7 (Unreliable)
	"Roanoke County, VA"	"51161"	11	92376	11.9 (Unreliable)
	"Russell County, VA"	"51167"	14	28897	48.4 (Unreliable)
	"Tazewell County, VA"	"51185"	13	45078	28.8 (Unreliable)
	"Wise County, VA"	"51195"	13	41452	31.4 (Unreliable)
	"Chesapeake city, VA"	"51550"	17	222209	7.7 (Unreliable)
	"Hampton city, VA"	"51650"	14	137436	10.2 (Unreliable)
	"Newport News city, VA"	"51700"	13	180719	7.2 (Unreliable)
	"Norfolk city, VA"	"51710"	16	242803	6.6 (Unreliable)
	"Richmond city, VA"	"51760"	18	204214	8.8 (Unreliable)
	"Roanoke city, VA"	"51770"	13	97032	13.4 (Unreliable)
	"Virginia Beach city, VA"	"51810"	24	437994	5.5
	"Benton County, WA"	"53005"	13	175177	7.4 (Unreliable)
	"Chelan County, WA"	"53007"	12	72453	16.6 (Unreliable)
	"Clallam County, WA"	"53009"	13	71404	18.2 (Unreliable)
	"Clark County, WA"	"53011"	53	425363	12.5
	"Cowlitz County, WA"	"53015"	18	102410	17.6 (Unreliable)
	"Grant County, WA"	"53025"	12	89120	13.5 (Unreliable)
	"Grays Harbor County, WA"	"53027"	14	72797	19.2 (Unreliable)
	"King County, WA"	"53033"	246	1931249	12.7
	"Kitsap County, WA"	"53035"	32	251133	12.7
	"Lewis County, WA"	"53041"	13	75455	17.2 (Unreliable)
	"Pierce County, WA"	"53053"	121	795225	15.2
	"Skagit County, WA"	"53057"	18	116901	15.4 (Unreliable)
	"Snohomish County, WA"	"53061"	113	713335	15.8
	"Spokane County, WA"	"53063"	79	471221	16.8
	"Thurston County, WA"	"53067"	27	252264	10.7
	"Whatcom County, WA"	"53073"	22	201140	10.9
	"Yakima County, WA"	"53077"	26	243231	10.7
	"Berkeley County, WV"	"54003"	20	104169	19.2
	"Boone County, WV"	"54005"	17	24629	69.0 (Unreliable)
	"Cabell County, WV"	"54011"	29	96319	30.1
	"Fayette County, WV"	"54019"	15	46039	32.6 (Unreliable)
	"Greenbrier County, WV"	"54025"	11	35480	31.0 (Unreliable)
	"Hancock County, WV"	"54029"	11	30676	35.9 (Unreliable)
	"Harrison County, WV"	"54033"	19	69099	27.5 (Unreliable)
	"Kanawha County, WV"	"54039"	49	193063	25.4
	"Lincoln County, WV"	"54043"	13	21720	59.9 (Unreliable)
	"Logan County, WV"	"54045"	21	36743	57.2
	"McDowell County, WV"	"54047"	24	22113	108.5
	"Marshall County, WV"	"54051"	10	33107	30.2 (Unreliable)
	"Mercer County, WV"	"54055"	32	62264	51.4
	"Mingo County, WV"	"54059"	14	26839	52.2 (Unreliable)
	"Putnam County, WV"	"54079"	10	55486	18.0 (Unreliable)
	"Raleigh County, WV"	"54081"	45	78859	57.1
	"Summers County, WV"	"54089"	10	13927	71.8 (Unreliable)
	"Wayne County, WV"	"54099"	17	42481	40.0 (Unreliable)
	"Wyoming County, WV"	"54109"	26	23796	109.3
	"Brown County, WI"	"55009"	16	248007	6.5 (Unreliable)
	"Dane County, WI"	"55025"	58	488073	11.9
	"Dodge County, WI"	"55027"	12	88759	13.5 (Unreliable)
	"Fond du Lac County, WI"	"55039"	15	101633	14.8 (Unreliable)
	"Kenosha County, WI"	"55059"	38	166426	22.8
	"La Crosse County, WI"	"55063"	14	114638	12.2 (Unreliable)
	"Manitowoc County, WI"	"55071"	14	81442	17.2 (Unreliable)
	"Milwaukee County, WI"	"55079"	164	947735	17.3
	"Outagamie County, WI"	"55087"	13	176695	7.4 (Unreliable)
	"Racine County, WI"	"55101"	18	195408	9.2 (Unreliable)
	"Rock County, WI"	"55105"	24	160331	15.0
	"Walworth County, WI"	"55127"	16	102228	15.7 (Unreliable)
	"Washington County, WI"	"55131"	13	131887	9.9 (Unreliable)
	"Waukesha County, WI"	"55133"	49	389891	12.6
	"Winnebago County, WI"	"55139"	16	166994	9.6 (Unreliable)
	"Wood County, WI"	"55141"	10	74749	13.4 (Unreliable)
	"Laramie County, WY"	"56021"	14	91738	15.3 (Unreliable)
	"Natrona County, WY"	"56025"	14	75450	18.6 (Unreliable)
